,qid_date,stock_code,real_return,close,pclose,volume,prediction
38271,20181225,601888,-0.015346,58.39,59.3,6554741,-1.9888787
38272,20181225,601888,-0.015346,58.39,59.3,6554741,-2.2314796
38273,20181225,601888,-0.015346,58.39,59.3,6554741,-2.4756055
38274,20181225,2436,-0.017279,4.55,4.63,21847340,1.0217005
38275,20181225,603881,-0.018366,26.19,26.68,1736261,-0.59594846
38276,20181225,2281,-0.019787,26.75,27.29,13933433,-0.21702999
38277,20181226,2358,0.039634,17.05,16.4,19955038,1.1323621
38278,20181226,2191,0.016582,7.97,7.84,9461911,1.4100182
38279,20181226,2648,0.010417,9.7,9.6,4226951,1.4136779
38280,20181226,998,0.010176,14.89,14.74,8490593,-0.2703309
38281,20181226,601888,0.008563,58.89,58.39,6051570,0.29288515
38282,20181226,603127,0.00591,47.66,47.38,594526,0.20551495
38283,20181226,895,0.005895,23.89,23.75,6695643,0.75116843
38284,20181226,601100,0.005128,19.6,19.5,5065527,0.18037243
38285,20181226,603826,0.003584,14.0,13.95,4158351,1.7666404
38286,20181226,603826,0.003584,14.0,13.95,4158351,2.186102
38287,20181226,603728,0.00082,12.2,12.19,1710560,1.4356642
38288,20181226,603728,0.00082,12.2,12.19,1710560,0.37080202
38289,20181226,601390,0.0,6.92,6.92,36840686,-0.45672774
38290,20181226,2616,-0.002751,7.25,7.27,4139636,0.24699426
38291,20181226,2511,-0.003436,8.7,8.73,10702490,0.4173662
38292,20181226,600893,-0.004632,21.49,21.59,5504061,0.8509572
38293,20181226,2044,-0.00467,14.92,14.99,11109484,-1.1004999
38294,20181226,739,-0.008075,7.37,7.43,3024425,0.48119786
38295,20181226,603197,-0.009699,20.42,20.62,1284460,0.27529892
38296,20181226,2821,-0.013522,66.39,67.3,1346548,-0.3761148
38297,20181226,2007,-0.013534,32.8,33.25,8173225,-0.57705677
38298,20181226,603345,-0.013896,36.9,37.42,1129372,-0.47480443
38299,20181226,603766,-0.014388,4.11,4.17,4973000,-0.32726878
38300,20181226,2773,-0.014891,34.4,34.92,1149806,-0.03759346
38301,20181226,2013,-0.015198,6.48,6.58,18809484,-0.8780959
38302,20181226,403,-0.015637,25.18,25.58,247462,-0.30341622
38303,20181226,2241,-0.025605,6.85,7.03,14443581,-0.37707067
38304,20181226,908,-0.026786,4.36,4.48,3810945,-0.04705947
38305,20181226,2727,-0.027405,18.1,18.61,3611400,-1.8683391
38306,20181226,603128,-0.029144,5.33,5.49,6086202,-1.024008
38307,20181226,600629,-0.030382,11.17,11.52,821967,0.5585141
38308,20181226,2217,-0.05123,4.63,4.88,64874705,-0.22645135
38309,20181227,2531,0.044601,4.45,4.26,13596638,0.67402744
38310,20181227,976,0.029213,4.58,4.45,9215912,0.9143763
38311,20181227,2916,0.028348,80.17,77.96,2905799,0.42256504
38312,20181227,600728,0.026826,6.89,6.71,14060578,2.1984081
38313,20181227,2304,0.024,94.72,92.5,5310165,-0.28960913
38314,20181227,1979,0.023599,17.35,16.95,15385643,-1.1610918
