qid_date,万联证券,上海证券,东亚前海证券,东兴证券,东吴证券,东方证券,东方财富证券,东海证券,东莞证券,中原证券,中国银河,中航证券,中邮证券,中银证券,信达证券,光大证券,华安证券,华福证券,华西证券,华金证券,华鑫证券,南京证券,国信证券,国元证券,国开证券,国盛证券,国联证券,国金证券,天风证券,太平洋,安信证券,山西证券,川财证券,平安证券,开源证券,德邦证券,招银国际,方正证券,民生证券,浙商证券,海通国际,申港证券,红塔证券,群益证券,西南证券,西部证券,财信证券,长城国瑞证券,首创证券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/11/15,1.363655885,0.702963,1.482891452,1.006600074,1.044309264,0.931526688,0.915779438,1.034204136,0.813583927,0.742929586,0.707842409,0.57146592,1.169060884,0.537705164,1.23015327,0.691998742,1.506632183,0.674277164,1.171111784,1.225436342,0.74001381,0.94752929,0.622433186,0.468380941,1.000111865,0.936466044,0.615618365,0.492536918,0.804394818,0.926621514,1.127939065,0.969742681,1.013195714,0.67786021,0.714976352,1.009636308,1.06211057,0.785850709,0.701219064,0.824085542,1.03615959,0.749608836,0.895459822,0.843848002,0.763084523,0.57010271,0.658018425,1.040382573,1.151421397,0,0.00573631,0,0.029699,0.250589698,0.026263371,0.034807797,0.003642001,0.060595776,0.025907314,0.054330243,0,0.177340805,0.06692913,0.02100223,0,0.20402728,0,0.038833377,0,0.092995001,0.028068097,0,0.094878261,0,0.051566351,0,0.061702644,0.139552697,0.00563,0,0.044419831,0.037249,0.020271331,0.053987935,0,0.05571895,0,0.127528893,0.073997066,0.01422,0.020519878,0.035522856,0.09664368,0.180606919,0,0.02942,0.074894147,0.046542035
2022/11/16,1.363655885,0.708428537,1.482891452,1.006600074,1.030339539,0.931526688,0.915779438,1.034204136,0.813583927,0.742929586,0.703417687,0.57146592,1.137540664,0.537705164,1.23015327,0.691998742,1.578356161,0.740634802,1.18709541,1.225436342,0.74001381,0.94752929,0.68360094,0.468380941,1.000111865,0.934443277,0.615618365,0.492536918,0.813923679,0.921404635,1.127939065,0.969742681,1.013195714,0.67786021,0.694435439,1.009636308,1.06211057,0.785850709,0.713115479,0.871789794,1.021425401,0.761102588,0.895459822,0.843848002,0.763084523,0.57010271,0.658018425,1.013758143,1.155620631,0,0.01340707,0,0.029699,0.240428916,0.026263371,0.034807797,0.003642001,0.060595776,0.025907314,0.048381678,0,0.154545665,0.06692913,0.02100223,0,0.240198033,0.08491586,0.051774988,0,0.092995001,0.028068097,0.073658427,0.094878261,0,0.0495133,0,0.061702644,0.149626224,0,0,0.044419831,0.037249,0.020271331,0.026005562,0,0.05571895,0,0.142083728,0.124667855,0,0.035311447,0.035522856,0.09664368,0.180606919,0,0.02942,0.050598,0.050006661
2022/11/17,1.363655885,0.708428537,1.482891452,1.006600074,1.049297786,0.931526688,0.894233895,1.034204136,0.813583927,0.743987518,0.682692891,0.57146592,1.155777716,0.533058316,1.225129324,0.691998742,1.578356161,0.740634802,1.198385874,1.225436342,0.721133838,0.94752929,0.678296026,0.468380941,1.000111865,0.934443277,0.615618365,0.497124899,0.803588476,0.978788794,1.127939065,0.969742681,1.013195714,0.692830074,0.694435439,1.009636308,1.06211057,0.785850709,0.699747179,0.859681505,1.021425401,0.740936414,0.895459822,0.843848002,0.763084523,0.57010271,0.658018425,0.962464008,1.155620631,0,0.01340707,0,0.029699,0.254152509,0.026263371,0.011552595,0.003642001,0.060595776,0.02729245,0.019492999,0,0.167886115,0.058795239,0.016987607,0,0.240198033,0.08491586,0.060708589,0,0.069248745,0.028068097,0.066413563,0.094878261,0,0.0495133,0,0.070362219,0.138689301,0.010419366,0,0.044419831,0.037249,0.041440166,0.026005562,0,0.05571895,0,0.125693691,0.112339133,0,0.009055379,0.035522856,0.09664368,0.180606919,0,0.02942,0,0.050006661
2022/11/18,1.363655885,0.708428537,1.497745576,1.006600074,1.061488528,0.963735155,0.903806221,1.034204136,0.813583927,0.743987518,0.682692891,0.57146592,1.155777716,0.533058316,1.230326323,0.69415155,1.588712808,0.740634802,1.183053726,1.225436342,0.719673181,0.94752929,0.683114641,0.468380941,1.000111865,0.957820245,0.615618365,0.490038508,0.788427172,0.998014163,1.127939065,0.969742681,1.013195714,0.692830074,0.694435439,1.009636308,1.020252793,0.785850709,0.714436271,0.856589661,1.021425401,0.740936414,0.895459822,0.843848002,0.763084523,0.57010271,0.658018425,0.962464008,1.155620631,0,0.01340707,0,0.029699,0.262718249,0.058806092,0.022021366,0.003642001,0.060595776,0.02729245,0.019492999,0,0.167886115,0.058795239,0.021139932,0,0.2451511,0.08491586,0.048535553,0,0.067359681,0.028068097,0.072998979,0.094878261,0,0.072711282,0,0.056918833,0.122126461,0.029482275,0,0.044419831,0.037249,0.041440166,0.026005562,0,0.016978056,0,0.143669775,0.109135138,0,0.009055379,0.035522856,0.09664368,0.180606919,0,0.02942,0,0.050006661
2022/11/21,1.363655885,0.704472672,1.506532849,1.006600074,1.031374098,0.9450611,0.903806221,1.034204136,0.813583927,0.743987518,0.682692891,0.57146592,1.130409551,0.530037474,1.230326323,0.69415155,1.589816963,0.740634802,1.184979737,1.225436342,0.719673181,0.94752929,0.666359888,0.468380941,1.000111865,0.957820245,0.615618365,0.477392574,0.77739655,0.998014163,1.127939065,0.937655835,1.013195714,0.692830074,0.682436289,1.009636308,1.020252793,0.785850709,0.688917679,0.81937341,1.021425401,0.740936414,0.895459822,0.843848002,0.748675961,0.57010271,0.658018425,0.962464008,1.155620631,0,0.007866999,0,0.029699,0.241190832,0.040208451,0.022021366,0.003642001,0.060595776,0.02729245,0.019492999,0,0.149212173,0.053431032,0.021139932,0,0.245675355,0.08491586,0.050082019,0,0.067359681,0.028068097,0.049690743,0.094878261,0,0.072711282,0,0.031936999,0.109670152,0.029482275,0,0.011719609,0.037249,0.041440166,0.00888,0,0.016978056,0,0.111949959,0.068671718,0,0.009055379,0.035522856,0.09664368,0.164837379,0,0.02942,0,0.050006661
2022/11/22,1.363655885,0.704472672,1.506532849,1.006600074,1.034811668,0.929157612,0.900403391,1.034204136,0.813583927,0.743987518,0.682692891,0.57146592,1.130409551,0.538441218,1.230326323,0.69415155,1.575699389,0.726050962,1.161467369,1.225436342,0.725123986,0.94752929,0.661447483,0.482534476,1.000111865,0.952801267,0.615618365,0.477392574,0.768150196,0.982274482,1.127939065,0.937655835,1.013195714,0.692830074,0.676376255,1.009636308,1.020252793,0.785850709,0.700722973,0.815008608,1.021425401,0.740936414,0.895459822,0.843848002,0.746772826,0.57010271,0.658018425,0.962464008,1.155620631,0,0.007866999,0,0.029699,0.243711542,0.023780632,0.018325362,0.003642001,0.060595776,0.02729245,0.019492999,0,0.149212173,0.068204647,0.021139932,0,0.238916938,0.066535,0.030852188,0,0.0743704,0.028068097,0.042633034,0.12142698,0,0.067826694,0,0.031936999,0.098953101,0.013930981,0,0.011719609,0.037249,0.041440166,0,0,0.016978056,0,0.126911209,0.063683963,0,0.009055379,0.035522856,0.09664368,0.162708984,0,0.02942,0,0.050006661
2022/11/23,1.363655885,0.704472672,1.506532849,1.006600074,1.035031738,0.929157612,0.900403391,1.034204136,0.797045393,0.743987518,0.682692891,0.57146592,1.130409551,0.538441218,1.225815947,0.709733864,1.551328046,0.726050962,1.159609021,1.225436342,0.724205254,0.94752929,0.658065502,0.466767662,1.000111865,0.941759253,0.615618365,0.462146088,0.75818652,0.982274482,1.127939065,0.937655835,1.013195714,0.692830074,0.728631731,1.009636308,1.020252793,0.785850709,0.700722973,0.833303921,1.021425401,0.740936414,0.895459822,0.853033288,0.746772826,0.57010271,0.658018425,0.962464008,1.138498956,0,0.007866999,0,0.029699,0.243872345,0.023780632,0.018325362,0.003642001,0.041103324,0.02729245,0.019492999,0,0.149212173,0.068204647,0.017538228,0.011170101,0.226960333,0.066535,0.029299067,0,0.07319614,0.028068097,0.03771286,0.091749908,0,0.056897074,0,0,0.087112031,0.013930981,0,0.011719609,0.037249,0.041440166,0.031382759,0,0.016978056,0,0.126911209,0.084240922,0,0.009055379,0.035522856,0.106370834,0.162708984,0,0.02942,0,0.035719887
2022/11/24,1.363655885,0.704472672,1.506532849,1.006600074,1.009905998,0.929157612,0.89479928,1.034204136,0.797045393,0.743987518,0.682692891,0.57146592,1.142362502,0.549081894,1.217240138,0.709733864,1.553402172,0.726050962,1.16951962,1.225436342,0.724205254,0.94752929,0.658065502,0.455239434,1.000111865,1.01667526,0.615618365,0.473665079,0.736942891,0.980299128,1.127939065,0.937655835,1.013195714,0.692830074,0.728631731,1.009636308,1.020252793,0.785850709,0.689842146,0.833153301,1.021425401,0.740936414,0.895459822,0.850820519,0.708085513,0.57010271,0.658018425,0.962464008,1.138498956,0,0.007866999,0,0.029699,0.225060429,0.023780632,0.012177152,0.003642001,0.041103324,0.02729245,0.019492999,0,0.158114273,0.086261939,0.0106165,0.011170101,0.227992507,0.066535,0.037524861,0,0.07319614,0.028068097,0.03771286,0.068749892,0,0.126391738,0,0,0.060796487,0.011944,0,0.011719609,0.037249,0.041440166,0.031382759,0,0.016978056,0,0.113140047,0.084075369,0,0.009055379,0.035522856,0.10404673,0.116962335,0,0.02942,0,0.035719887
2022/11/25,1.363655885,0.704472672,1.599794765,1.006600074,0.99064911,0.94253903,0.885067443,1.034204136,0.797045393,0.743987518,0.682692891,0.57146592,1.142362502,0.549081894,1.204317308,0.70887686,1.532257261,0.726050962,1.206753616,1.225436342,0.714995535,0.94752929,0.661679598,0.455239434,1.000111865,1.01667526,0.615618365,0.502987316,0.758060481,0.968590435,1.127939065,0.937655835,1.013195714,0.692830074,0.737519946,1.009636308,1.020252793,0.785850709,0.690052548,0.817077608,1.054143699,0.740936414,0.895459822,0.823565335,0.708085513,0.57010271,0.658018425,0.962464008,1.138498956,0,0.007866999,0.021906051,0.029699,0.209996645,0.037640216,0.001315459,0.003642001,0.041103324,0.02729245,0.019492999,0,0.158114273,0.086261939,0,0.009974645,0.217338924,0.066535,0.067221723,0,0.061258159,0.028068097,0.042968875,0.068749892,0,0.126391738,0,0.009924427,0.08696025,0,0,0.011719609,0.037249,0.041440166,0.043056041,0,0.016978056,0,0.113410457,0.066054898,0.009020179,0.009055379,0.035522856,0.07439593,0.116962335,0,0.02942,0,0.035719887
2022/11/28,1.363655885,0.704472672,1.599794765,1.006600074,0.972739413,0.94253903,0.885067443,1.034204136,0.797045393,0.743987518,0.682692891,0.57146592,1.142362502,0.549081894,1.204317308,0.71013618,1.549075317,0.726050962,1.206753616,1.225436342,0.724036654,0.94752929,0.661679598,0.455239434,1.000111865,1.01667526,0.615618365,0.502987316,0.780548345,0.968590435,1.127939065,0.937655835,1.013195714,0.692830074,0.737519946,1.009636308,1.020252793,0.785850709,0.690052548,0.809463262,1.054143699,0.740936414,0.895459822,0.823565335,0.708085513,0.57010271,0.658018425,0.962464008,1.250343955,0,0.007866999,0.021906051,0.029699,0.195451412,0.037640216,0.001315459,0.003642001,0.041103324,0.02729245,0.019492999,0,0.158114273,0.086261939,0,0.011730306,0.225836147,0.066535,0.067221723,0,0.072980323,0.028068097,0.042968875,0.068749892,0,0.126391738,0,0.009924427,0.113265237,0,0,0.011719609,0.037249,0.041440166,0.043056041,0,0.016978056,0,0.113410457,0.057269594,0.009020179,0.009055379,0.035522856,0.07439593,0.116962335,0,0.02942,0,0.121976079
2022/11/29,1.363655885,0.704472672,1.619374653,1.006600074,0.956594662,0.94253903,0.916985631,1.034204136,0.797045393,0.743987518,0.682692891,0.62014853,1.158906196,0.549081894,1.204317308,0.714286216,1.489932396,0.726050962,1.220599505,1.225436342,0.722106372,0.94752929,0.661679598,0.455239434,1.000111865,0.995837483,0.615618365,0.538101363,0.780548345,0.968590435,1.127939065,0.937655835,1.013195714,0.692830074,0.728320122,1.009636308,1.020252793,0.785850709,0.6625022,0.82542156,1.050202256,0.740936414,0.895459822,0.811680464,0.708085513,0.57010271,0.658018425,0.962464008,1.265646914,0,0.007866999,0.033732203,0.029699,0.181872791,0.037640216,0.036077401,0.003642001,0.041103324,0.02729245,0.019492999,0.003729,0.170132415,0.086261939,0,0.017472199,0.195105685,0.066535,0.077802707,0,0.070502282,0.028068097,0.042968875,0.068749892,0,0.108111592,0,0.074532255,0.113265237,0,0,0.011719609,0.037249,0.041440166,0.03096834,0,0.016978056,0,0.076541371,0.075495884,0.005301,0.009055379,0.035522856,0.060842955,0.116962335,0,0.02942,0,0.132592282
2022/11/30,1.363655885,0.704472672,1.619374653,1.006600074,0.971073998,0.94253903,0.916985631,1.034204136,0.797045393,0.743987518,0.682692891,0.617835996,1.158906196,0.549081894,1.204317308,0.718580862,1.507066122,0.726050962,1.242920608,1.225436342,0.710704674,0.94752929,0.661679598,0.445309296,1.000111865,1.038131697,0.615618365,0.544718037,0.796435626,1.009696445,1.127939065,0.937655835,1.013195714,0.692830074,0.728320122,1.009636308,1.020252793,0.785850709,0.657977708,0.840526445,1.050202256,0.740936414,0.875446295,0.811680464,0.708085513,0.57010271,0.658018425,0.962464008,1.271066414,0,0.007866999,0.033732203,0.029699,0.194071592,0.037640216,0.036077401,0.003642001,0.041103324,0.02729245,0.019492999,0,0.170132415,0.086261939,0,0.023344341,0.20425647,0.066535,0.094364071,0,0.055590529,0.028068097,0.042968875,0.047983557,0,0.144447752,0,0.085773885,0.130953803,0,0,0.011719609,0.037249,0.041440166,0.03096834,0,0.016978056,0,0.070191337,0.09210991,0.005301,0.009055379,0.013474,0.060842955,0.116962335,0,0.02942,0,0.136290685
2022/12/1,1.363655885,0.704472672,1.571222548,1.006600074,0.967444123,0.94253903,0.916985631,1.034204136,0.797045393,0.743987518,0.682692891,0.617835996,1.134508323,0.552142476,1.23956045,0.718580862,1.507066122,0.726050962,1.231462123,1.225436342,0.744720421,0.94752929,0.663354971,0.445309296,1.000111865,1.045194107,0.615618365,0.533191803,0.796435626,1.009696445,1.127939065,0.937655835,1.013195714,0.692830074,0.731718464,1.009636308,1.020252793,0.785850709,0.642042146,0.851705447,1.050202256,0.740936414,0.863650532,0.80580552,0.708085513,0.57010271,0.658018425,0.962464008,1.270035579,0,0.007866999,0.004119702,0.029699,0.191047728,0.037640216,0.036077401,0.003642001,0.041103324,0.02729245,0.019492999,0,0.152285914,0.091326882,0.024061881,0.023344341,0.20425647,0.066535,0.085937328,0,0.098727246,0.028068097,0.045385958,0.047983557,0,0.150228746,0,0.06601067,0.130953803,0,0,0.011719609,0.037249,0.041440166,0.035468843,0,0.016978056,0,0.047113376,0.104026359,0.005301,0.009055379,0,0.053995776,0.116962335,0,0.02942,0,0.135589648
2022/12/2,1.363655885,0.704472672,1.617686741,1.006600074,0.978992665,0.94253903,0.916985631,1.034204136,0.797045393,0.743987518,0.682692891,0.617835996,1.101646155,0.552142476,1.243810903,0.70594318,1.522114931,0.726050962,1.22527341,1.225436342,0.756191349,0.94752929,0.688244049,0.445309296,1.000111865,1.050938755,0.615618365,0.525445859,0.797611962,1.042041061,1.127939065,0.937655835,1.013195714,0.692830074,0.734121427,1.009636308,1.020252793,0.785850709,0.644342155,0.871311536,1.050202256,0.740936414,0.863650532,0.80580552,0.683465144,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.032723988,0.029699,0.200590414,0.037640216,0.036077401,0.003642001,0.041103324,0.02729245,0.019492999,0,0.126998554,0.091326882,0.027396937,0.005860408,0.212123808,0.066535,0.081320504,0,0.112398964,0.028068097,0.079907816,0.047983557,0,0.154873771,0,0.052242117,0.132235492,0.030584257,0,0.011719609,0.037249,0.041440166,0.038625994,0,0.016978056,0,0.050514749,0.124187391,0.005301,0.009055379,0,0.053995776,0.085152793,0,0.02942,0,0.125335076
2022/12/5,1.363655885,0.704472672,1.616690246,1.006600074,0.957350074,0.953983339,0.916985631,1.034204136,0.797045393,0.743987518,0.682692891,0.625340232,1.07836727,0.552142476,1.243810903,0.70594318,1.522114931,0.726050962,1.22527341,1.225436342,0.768985351,0.94752929,0.68678153,0.451818828,1.000111865,1.092228037,0.615618365,0.526148249,0.800588052,1.046064381,1.127939065,0.951106508,1.013195714,0.692830074,0.747251189,1.009636308,1.020252793,0.785850709,0.642704237,0.891605833,1.044635134,0.740936414,0.863650532,0.80580552,0.683465144,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.032127779,0.029699,0.182518347,0.049185012,0.036077401,0.003642001,0.041103324,0.02729245,0.019492999,0,0.108152934,0.091326882,0.027396937,0.005860408,0.212123808,0.066535,0.081320504,0,0.127166435,0.028068097,0.077948456,0.061699633,0,0.186821912,0,0.053507341,0.135461302,0.034312775,0,0.025696,0.037249,0.041440166,0.055518054,0,0.016978056,0,0.048095006,0.14412221,0,0.009055379,0,0.053995776,0.085152793,0,0.02942,0,0.125335076
2022/12/6,1.363655885,0.704472672,1.634844061,1.006600074,0.982253621,0.985026911,0.921606321,1.034204136,0.797045393,0.741304327,0.682692891,0.625340232,1.057618944,0.556830166,1.243810903,0.702217565,1.522114931,0.726050962,1.217785764,1.225436342,0.740905851,0.94752929,0.670285725,0.451818828,1.000111865,1.092228037,0.615618365,0.526148249,0.79300328,1.046064381,1.127939065,0.926666875,1.013195714,0.692830074,0.730477641,1.009636308,1.020252793,0.785850709,0.644440824,0.900733202,1.044965238,0.756751702,0.863650532,0.80580552,0.682833622,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.042875332,0.029699,0.203244351,0.07915038,0.040910253,0.003642001,0.041103324,0.023771682,0.019492999,0,0.090656714,0.098976572,0.027396937,0.000586001,0.212123808,0.066535,0.075671935,0,0.094087023,0.028068097,0.055256667,0.061699633,0,0.186821912,0,0.053507341,0.127192321,0.034312775,0,0,0.037249,0.041440166,0.033830445,0,0.016978056,0,0.050660122,0.152795047,0,0.029765044,0,0.053995776,0.084306692,0,0.02942,0,0.125335076
2022/12/7,1.363655885,0.704472672,1.634844061,1.006600074,0.982253621,0.985026911,0.89886845,1.034204136,0.797045393,0.741304327,0.682692891,0.625340232,1.039685958,0.549870624,1.27581167,0.701806065,1.522114931,0.726050962,1.226657333,1.225436342,0.740905851,0.94752929,0.682549272,0.451818828,1.000111865,1.116426895,0.615618365,0.527271049,0.776957652,1.046064381,1.127939065,0.926666875,1.013195714,0.692830074,0.721670272,1.009636308,1.020252793,0.785850709,0.644440824,0.900907044,1.073072365,0.756751702,0.863650532,0.80580552,0.682833622,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.042875332,0.029699,0.203244351,0.07915038,0.016649018,0.003642001,0.041103324,0.023771682,0.019492999,0,0.074971939,0.087572598,0.051792422,0,0.212123808,0.066535,0.082356964,0,0.094087023,0.028068097,0.072231125,0.061699633,0,0.204447769,0,0.055522855,0.109167211,0.034312775,0,0,0.037249,0.041440166,0.022039172,0,0.016978056,0,0.050660122,0.152958527,0,0.029765044,0,0.053995776,0.084306692,0,0.02942,0,0.125335076
2022/12/8,1.363655885,0.704472672,1.634844061,1.006600074,0.982594791,0.985026911,0.89886845,1.034204136,0.797045393,0.752134783,0.682692891,0.625340232,1.039685958,0.549870624,1.27581167,0.725452719,1.522114931,0.726050962,1.236224647,1.225436342,0.740905851,0.94752929,0.682549272,0.451818828,1.000111865,1.116426895,0.615618365,0.529797205,0.764404347,1.040487812,1.127939065,0.926666875,1.013195714,0.692830074,0.721670272,1.009636308,1.020252793,0.785850709,0.626439014,0.893119829,1.073072365,0.756751702,0.863650532,0.80580552,0.682833622,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.042875332,0.029699,0.203520995,0.07915038,0.016649018,0.003642001,0.041103324,0.037829,0.019492999,0,0.074971939,0.087572598,0.051792422,0.020546001,0.212123808,0.066535,0.089458731,0,0.094087023,0.028068097,0.072231125,0.061699633,0,0.204447769,0,0.06002627,0.094537656,0.029137105,0,0,0.037249,0.041440166,0.022039172,0,0.016978056,0,0.023379197,0.145573074,0,0.029765044,0,0.053995776,0.084306692,0,0.02942,0,0.125335076
2022/12/9,1.363655885,0.704472672,1.634844061,0.976705058,0.958224054,0.950840567,0.89886845,1.034204136,0.797045393,0.723682276,0.682692891,0.625340232,1.006080188,0.549870624,1.25195144,0.725452719,1.491977055,0.726050962,1.216214703,1.225436342,0.727665863,0.94752929,0.66369419,0.451818828,1.000111865,1.113818922,0.615618365,0.532170431,0.760400179,1.040487812,1.127939065,0.926666875,1.013195714,0.692830074,0.757211451,1.009636308,1.020252793,0.785850709,0.623582243,0.891026653,1.073072365,0.771378956,0.863650532,0.80580552,0.65717888,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.042875332,0,0.183263958,0.046042325,0.016649018,0.003642001,0.041103324,0,0.019492999,0,0.044073527,0.087572598,0.033721073,0.020546001,0.196208741,0.066535,0.074477922,0,0.077603803,0.028068097,0.045873869,0.061699633,0,0.202585008,0,0.064218104,0.089769609,0.029137105,0,0,0.037249,0.041440166,0.067941648,0,0.016978056,0,0.018905076,0.143565877,0,0.0481631,0,0.053995776,0.048560145,0,0.02942,0,0.125335076
2022/12/12,1.363655885,0.704472672,1.634844061,0.976705058,0.947135804,0.967684707,0.900419897,1.034204136,0.797045393,0.742083346,0.682692891,0.625340232,1.006080188,0.532728957,1.25195144,0.710547567,1.491878585,0.726050962,1.219929023,1.225436342,0.695003853,0.94752929,0.66369419,0.451818828,1.000111865,1.109909975,0.615618365,0.51975596,0.76129555,1.035571507,1.127939065,0.926666875,1.013195714,0.678595188,0.751383951,1.009636308,1.020252793,0.785850709,0.624656052,0.856130931,1.093674281,0.771378956,0.863650532,0.80580552,0.667435033,0.57010271,0.658018425,0.962464008,1.255145682,0,0.007866999,0.042875332,0,0.173702316,0.062647523,0.018343357,0.003642001,0.041103324,0.017142928,0.019492999,0,0.044073527,0.05821334,0.033721073,0,0.196155687,0.066535,0.077295861,0,0.03425539,0.028068097,0.045873869,0.061699633,0,0.199776624,0,0.041866773,0.090840145,0.024528,0,0,0.037249,0.021332463,0.060712894,0,0.016978056,0,0.020591618,0.108657797,0,0.0481631,0,0.053995776,0.063180464,0,0.02942,0,0.125335076
2022/12/13,1.363655885,0.704472672,1.684723153,0.976705058,0.953910193,0.959174888,0.904033282,1.034204136,0.797045393,0.781309871,0.682692891,0.625340232,1.003146962,0.532728957,1.25195144,0.725239559,1.491878585,0.726050962,1.24283197,1.225436342,0.716114595,0.94752929,0.663954358,0.451818828,1.000111865,1.109909975,0.615618365,0.51975596,0.761370157,1.035571507,1.127939065,0.926666875,1.013195714,0.678595188,0.761210551,1.009636308,1.020252793,0.785850709,0.624656052,0.856130931,1.093674281,0.771378956,0.863650532,0.80580552,0.683718445,0.57010271,0.638659523,0.962464008,1.255145682,0,0.007866999,0.071212634,0,0.179570439,0.054331313,0.022267,0.003642001,0.041103324,0.066488352,0.019492999,0,0.041278375,0.05821334,0.033721073,0.015878124,0.196155687,0.066535,0.094299482,0,0.062725115,0.028068097,0.046247739,0.061699633,0,0.199776624,0,0.041866773,0.090929234,0.024528,0,0,0.037249,0.021332463,0.072838315,0,0.016978056,0,0.020591618,0.108657797,0,0.0481631,0,0.053995776,0.085491722,0,0,0,0.125335076
2022/12/14,1.363655885,0.704472672,1.684723153,0.976705058,0.953910193,0.98123591,0.904033282,1.034204136,0.791081899,0.777172054,0.682692891,0.625340232,1.003146962,0.520117132,1.25195144,0.736778121,1.463929731,0.677743161,1.24283197,1.225436342,0.716114595,0.94752929,0.661374232,0.451818828,1.000111865,1.079999011,0.615618365,0.51975596,0.761370157,1.035571507,1.127939065,0.926666875,1.013195714,0.678595188,0.761210551,1.009636308,1.020252793,0.785850709,0.624656052,0.864021248,1.093674281,0.771378956,0.863650532,0.80580552,0.683718445,0.57010271,0.638659523,0.962464008,1.255145682,0,0.007866999,0.071212634,0,0.179570439,0.075592681,0.022267,0.003642001,0.033874775,0.061518153,0.019492999,0,0.041278375,0.035376852,0.033721073,0.031290297,0.180808962,0,0.094299482,0,0.062725115,0.028068097,0.042527,0.061699633,0,0.177614148,0,0.041866773,0.090929234,0.024528,0,0,0.037249,0.021332463,0.072838315,0,0.016978056,0,0.020591618,0.116797611,0,0.0481631,0,0.053995776,0.085491722,0,0,0,0.125335076
2022/12/15,1.363655885,0.704472672,1.684723153,0.976705058,0.953910193,0.98123591,0.904033282,1.034204136,0.789763165,0.777172054,0.682692891,0.625340232,1.006378767,0.520117132,1.249864437,0.736778121,1.463929731,0.677743161,1.175233096,1.225436342,0.693152739,0.94752929,0.63324797,0.451818828,1.000111865,1.083578127,0.615618365,0.521517932,0.751945917,1.010171009,1.127939065,0.926666875,1.013195714,0.678595188,0.732980296,1.009636308,1.020252793,0.785850709,0.624656052,0.87274095,1.093674281,0.771378956,0.863650532,0.80580552,0.646530315,0.57010271,0.638659523,0.962464008,1.255145682,0,0.007866999,0.071212634,0,0.179570439,0.075592681,0.022267,0.003642001,0.032261554,0.061518153,0.019492999,0,0.044357137,0.035376852,0.032107596,0.031290297,0.180808962,0,0.042204,0,0.0316763,0.028068097,0,0.061699633,0,0.180330532,0,0.04510387,0.079535727,0,0,0,0.037249,0.021332463,0.037129291,0,0.016978056,0,0.020591618,0.125621835,0,0.0481631,0,0.053995776,0.032889621,0,0,0,0.125335076
2022/12/16,1.363655885,0.704472672,1.689246635,0.976705058,0.934627376,0.98123591,0.883903173,1.034204136,0.789763165,0.763431264,0.682692891,0.625340232,1.013604063,0.520117132,1.228622991,0.736778121,1.463929731,0.694360068,1.125633559,1.225436342,0.688916536,0.94752929,0.63324797,0.451818828,1.000111865,1.030070498,0.615618365,0.505271084,0.728878472,1.010171009,1.127939065,0.926666875,1.013195714,0.678595188,0.72230847,1.009636308,1.020252793,0.785850709,0.630728208,0.856004148,1.109938312,0.771378956,0.863650532,0.80580552,0.641102047,0.57010271,0.638659523,0.962464008,1.255145682,0,0.007866999,0.073699751,0,0.1626437,0.075592681,0,0.003642001,0.032261554,0.044626675,0.019492999,0,0.051169267,0.035376852,0.015373876,0.031290297,0.180808962,0,0,0,0.025722,0.028068097,0,0.061699633,0,0.13775231,0,0.014399457,0.050405001,0,0,0,0.037249,0.021332463,0.022903252,0,0.016978056,0,0.030020593,0.10852578,0.011869,0.0481631,0,0.053995776,0.024701011,0,0,0,0.125335076
2022/12/19,1.363655885,0.704472672,1.689246635,0.976705058,0.918481688,0.976862542,0.883903173,1.034204136,0.789763165,0.765491765,0.669385159,0.625340232,1.013604063,0.520117132,1.228622991,0.731166082,1.41369791,0.694360068,1.125633559,1.225436342,0.671196225,0.94752929,0.63324797,0.451818828,1.000111865,1.012177143,0.615618365,0.505271084,0.726288038,1.010171009,1.127939065,0.942298819,1.013195714,0.666807311,0.706315477,1.009636308,1.020252793,0.785850709,0.630887993,0.842414226,1.109938312,0.771378956,0.863650532,0.80580552,0.641102047,0.57010271,0.638659523,0.963323489,1.255145682,0,0.007866999,0.073699751,0,0.147924089,0.071454152,0,0.003642001,0.032261554,0.047198287,0,0,0.051169267,0.035376852,0.015373876,0.023855,0.151701288,0,0,0,0,0.028068097,0,0.061699633,0,0.122509421,0,0.014399457,0.047018103,0,0,0,0.037249,0.004031494,0.000779,0,0.016978056,0,0.03026626,0.094144417,0.011869,0.0481631,0,0.053995776,0.024701011,0,0,0,0.125335076
