qid_date,万联证券,上海证券,东亚前海证券,东兴证券,东吴证券,东方证券,东方财富证券,东莞证券,中原证券,中国银河,中航证券,中邮证券,中银证券,信达证券,光大证券,华安证券,华福证券,华西证券,华金证券,华鑫证券,南京证券,国信证券,国元证券,国开证券,国盛证券,国联证券,国金证券,天风证券,太平洋,安信证券,山西证券,川财证券,平安证券,开源证券,德邦证券,招银国际,方正证券,民生证券,浙商证券,海通国际,申港证券,红塔证券,群益证券,英大证券,西南证券,西部证券,财信证券,长城国瑞证券,首创证券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/7/28,1.012848636,0.729201878,0.931660781,0.783549558,0.920746259,0.777410739,0.923861981,0.889777019,1.054553757,0.766810119,0.868335268,1,0.797782886,1.001520161,0.881387049,1.175905921,0.962332541,1.516865214,0.745170667,1.248162751,0.878436193,1.089517551,0.849429729,1.008059579,0.789377094,0.602691421,0.561395624,0.727375248,0.984732619,1.02178878,1.143146192,0.993913182,0.773305715,0.731735181,1.091984733,1,0.655035924,1.096373704,0.428195472,0.993260564,1.00427297,0.910894472,1.047513389,1.002860009,0.878816109,0.68464005,0.946279918,1.085033695,1.097522011,0.013611836,0.163740178,0.214038628,0.140402867,0.191183287,0.011679857,0.050695854,0.139743993,0.194453479,0,0,0.134646544,0.272563002,0.113326443,0.325936538,0.333852526,0.052023618,0.294090978,0.20007608,0.282184264,0.034966,0.002230103,0.173883847,0,0.299615704,0.139391992,0.226401668,0.094584037,0.225064455,0.245984975,0.196059074,0,0.200603435,0.309748624,0.14197753,0.006391247,0.356153298,0.248711348,0.282625402,0,0.088250896,0.103757334,0.308142662,0.011032,0.088208028,0.018921203,0,0.018444227,0.286147328
2022/7/29,1.012848636,0.729201878,0.931660781,0.802488734,0.926178662,0.777410739,0.946017577,0.891104567,1.054553757,0.766810119,0.868335268,1,0.797782886,1.001520161,0.881387049,1.173268952,0.962332541,1.500516441,0.745170667,1.245652696,0.878436193,1.096813505,0.849429729,1.008059579,0.773804658,0.602691421,0.561288958,0.727948056,0.97411917,1.026045552,1.143146192,0.993913182,0.773305715,0.777709737,1.099901622,1,0.655035924,1.107233285,0.428457099,0.993260564,1.00427297,0.910894472,1.047513389,1.002860009,0.87091731,0.67762112,0.946279918,1.085033695,1.123899306,0.013611836,0.163740178,0.214038628,0.160689833,0.195927316,0.011679857,0.072928422,0.141025583,0.194453479,0,0,0.134646544,0.272563002,0.113326443,0.325936538,0.332355333,0.052023618,0.286399795,0.20007608,0.280737828,0.034966,0.008867224,0.173883847,0,0.285520815,0.139391992,0.226254657,0.095296491,0.216621199,0.24911317,0.196059074,0,0.200603435,0.350553052,0.148153417,0.006391247,0.356153298,0.256079876,0.28306345,0,0.088250896,0.103757334,0.308142662,0.011032,0.079938516,0.008759,0,0.018444227,0.302901055
2022/8/1,1.012848636,0.729201878,0.931660781,0.802488734,0.910911348,0.777410739,0.946017577,0.891104567,1.054553757,0.766810119,0.872411234,1,0.797782886,1.005230793,0.881387049,1.165426823,0.962332541,1.447941346,0.745170667,1.216133219,0.878436193,1.096813505,0.849429729,1.008059579,0.803059117,0.602691421,0.544284148,0.687995355,0.98840755,0.985728118,1.143146192,0.993913182,0.743185458,0.757022658,1.057060454,1,0.680758529,1.107233285,0.413428681,0.993260564,1.00427297,0.910894472,1.047513389,1.002860009,0.827354462,0.67762112,0.946279918,1.085033695,1.080123428,0.013611836,0.163740178,0.214038628,0.160689833,0.182450669,0.011679857,0.072928422,0.141025583,0.194453479,0,0,0.134646544,0.272563002,0.116599442,0.325936538,0.327862768,0.052023618,0.260488802,0.20007608,0.263279014,0.034966,0.008867224,0.173883847,0,0.311548416,0.139391992,0.2020809,0.042759292,0.227945691,0.21840102,0.196059074,0,0.168205021,0.332805683,0.113629278,0.006391247,0.380481182,0.256079876,0.257002311,0,0.088250896,0.103757334,0.308142662,0.011032,0.031494347,0.008759,0,0.018444227,0.274648619
2022/8/2,1.012848636,0.728378609,0.931660781,0.802488734,0.864608813,0.777410739,0.946017577,0.891104567,1.054553757,0.766810119,0.872411234,1,0.797782886,1.005230793,0.881387049,1.165426823,0.962332541,1.447941346,0.745170667,1.216133219,0.878436193,1.096813505,0.849429729,1.008059579,0.758818992,0.602691421,0.540168543,0.722647617,0.98840755,0.985728118,1.143146192,0.993913182,0.743185458,0.757022658,1.01884349,1,0.680758529,1.107233285,0.413428681,0.993260564,1.00427297,0.910894472,1.047513389,1.002860009,0.827354462,0.67762112,0.946279918,1.085033695,1.080123428,0.013611836,0.162794974,0.214038628,0.160689833,0.138668318,0.011679857,0.072928422,0.141025583,0.194453479,0,0,0.134646544,0.272563002,0.116599442,0.325936538,0.327862768,0.052023618,0.260488802,0.20007608,0.263279014,0.034966,0.008867224,0.173883847,0,0.271410801,0.139391992,0.196001465,0.088660717,0.227945691,0.21840102,0.196059074,0,0.168205021,0.332805683,0.080381386,0.006391247,0.380481182,0.256079876,0.257002311,0,0.088250896,0.103757334,0.308142662,0.011032,0.031494347,0.008759,0,0.018444227,0.274648619
2022/8/3,1.012848636,0.728378609,0.931660781,0.802488734,0.864608813,0.777410739,0.970238465,0.891104567,1.017331173,0.766810119,0.872411234,1,0.797782886,1.005230793,0.881387049,1.138252565,0.962332541,1.447941346,0.745170667,1.212119979,0.878436193,1.096813505,0.849429729,1.008059579,0.781107023,0.60580613,0.547577495,0.737013129,0.984027916,1.002468246,1.143146192,0.993913182,0.78411491,0.757022658,1.01884349,1,0.680758529,1.091172866,0.409943064,1.001635737,1.00427297,0.910894472,1.047513389,1.002860009,0.827354462,0.67762112,0.946279918,1.085033695,1.080123428,0.013611836,0.162794974,0.214038628,0.160689833,0.138668318,0.011679857,0.096071698,0.141025583,0.16497977,0,0,0.134646544,0.272563002,0.116599442,0.325936538,0.311816391,0.052023618,0.260488802,0.20007608,0.260839785,0.034966,0.008867224,0.173883847,0,0.292200294,0.143816747,0.2068799,0.106424112,0.224509493,0.231452871,0.196059074,0,0.211623291,0.332805683,0.080381386,0.006391247,0.380481182,0.245130494,0.250684835,0,0.088250896,0.103757334,0.308142662,0.011032,0.031494347,0.008759,0,0.018444227,0.274648619
2022/8/4,1.012848636,0.728378609,0.931660781,0.802488734,0.892024262,0.777410739,0.970238465,0.891104567,1.052818736,0.766810119,0.879987253,1,0.790269367,1.005230793,0.881387049,1.111723313,0.962332541,1.453135111,0.771164455,1.212119979,0.878436193,1.222835183,0.849429729,1.008059579,0.781107023,0.60580613,0.547577495,0.737150582,0.984027916,0.98224796,1.143146192,0.993913182,0.78411491,0.757022658,1.093195632,1,0.680758529,1.113193826,0.416876636,1.001635737,1.00427297,0.910894472,1.047513389,1.002860009,0.868694055,0.671685837,0.966447036,1.085033695,1.080123428,0.013611836,0.162794974,0.214038628,0.160689833,0.165140462,0.011679857,0.096071698,0.141025583,0.193125957,0,0,0.134646544,0.265646865,0.116599442,0.325936538,0.295394142,0.052023618,0.263131948,0.22703927,0.260839785,0.034966,0.111010356,0.173883847,0,0.292200294,0.143816747,0.2068799,0.106590733,0.224509493,0.215631772,0.196059074,0,0.211623291,0.332805683,0.142927934,0.006391247,0.380481182,0.26006316,0.263147588,0,0.088250896,0.103757334,0.308142662,0.011032,0.077583795,0,0.007231489,0.018444227,0.274648619
2022/8/5,1.012848636,0.757074541,0.931660781,0.802488734,0.897829555,0.777410739,0.978869707,0.891104567,1.052818736,0.766810119,0.904513818,1,0.801316542,0.925186276,0.894918544,1.067677391,0.962332541,1.4901174,0.771164455,1.179972133,0.878436193,1.222835183,0.931567885,1.008059579,0.767846755,0.611925681,0.547577495,0.746298726,0.984027916,0.972348865,1.143146192,0.993913182,0.78411491,0.762623112,1.093195632,1,0.687013679,1.195889656,0.416614282,1.001635737,1.00427297,0.910894472,1.047513389,1.002860009,0.856769926,0.694384116,0.966447036,1.085033695,1.080123428,0.013611836,0.194528148,0.214038628,0.160689833,0.170538597,0.011679857,0.104042139,0.141025583,0.193125957,0,0.013885667,0.134646544,0.275770864,0.040170108,0.336128624,0.266326359,0.052023618,0.281419813,0.22703927,0.240701675,0.034966,0.111010356,0.246724119,0,0.279977004,0.152378991,0.2068799,0.117542161,0.224509493,0.207646433,0.196059074,0,0.211623291,0.337705339,0.142927934,0.006391247,0.386121802,0.311229829,0.26268357,0,0.088250896,0.103757334,0.308142662,0.011032,0.064746032,0.0171785,0.007231489,0.018444227,0.274648619
2022/8/8,1.051742023,0.75094678,0.931660781,0.802488734,0.914719076,0.787027309,0.978869707,0.891104567,1.052818736,0.798367423,0.89195404,1,0.801316542,0.925186276,0.874477709,1.090334573,0.962332541,1.4901174,0.771164455,1.192698526,0.878436193,1.174717842,0.918415078,1.008059579,0.767846755,0.621086616,0.547577495,0.728302976,0.947258729,0.99298308,1.184291453,0.993913182,0.731863061,0.71708231,1.020347261,1,0.641232462,1.204302739,0.419929386,1.001635737,1.00427297,0.910894472,1.047513389,1.002860009,0.89538883,0.694384116,0.966447036,1.085033695,1.011930376,0.05008844,0.18795546,0.214038628,0.160689833,0.185853906,0.023755995,0.104042139,0.141025583,0.193125957,0.009782355,0,0.134646544,0.275770864,0.040170108,0.320610692,0.281572117,0.052023618,0.281419813,0.22703927,0.248803579,0.034966,0.07459666,0.235936303,0,0.279977004,0.164881275,0.2068799,0.095737375,0.194407732,0.224111561,0.223990002,0,0.155336613,0.295644017,0.081736705,0.006391247,0.34229356,0.316041478,0.268504265,0,0.088250896,0.103757334,0.308142662,0.011032,0.105084354,0.0171785,0.007231489,0.018444227,0.22576786
2022/8/9,1.051742023,0.75094678,0.931660781,0.802488734,0.88870721,0.787027309,0.978869707,0.891104567,1.052818736,0.798367423,0.89195404,1,0.801316542,0.952521213,0.874477709,1.107424477,0.962332541,1.4901174,0.771164455,1.192698526,0.878436193,1.16961663,0.918415078,1.008059579,0.755211453,0.649249789,0.544776271,0.751512536,0.947258729,0.966717685,1.184291453,0.993913182,0.731863061,0.71708231,1.020347261,1,0.641232462,1.170784586,0.437235935,1.001783979,1.00427297,0.910894472,0.992533602,1.002860009,0.886214079,0.694384116,0.966447036,1.085033695,0.974955452,0.05008844,0.18795546,0.214038628,0.160689833,0.162024394,0.023755995,0.104042139,0.141025583,0.193125957,0.009782355,0,0.134646544,0.275770864,0.067714785,0.320610692,0.29265898,0.052023618,0.281419813,0.22703927,0.248803579,0.034966,0.070560569,0.235936303,0,0.267930433,0.201107075,0.202801699,0.123664437,0.194407732,0.203030932,0.223990002,0,0.155336613,0.295644017,0.081736705,0.006391247,0.34229356,0.296460568,0.297458123,0,0.088250896,0.103757334,0.269818348,0.011032,0.095819518,0.0171785,0.007231489,0.018444227,0.196405314
2022/8/10,1.078820174,0.75094678,0.931660781,0.802488734,0.875570932,0.79260025,0.978668386,0.891104567,1.052818736,0.798367423,0.89195404,1.025746,0.801316542,0.998878515,0.889322843,1.122930265,0.962332541,1.498838163,0.764107529,1.192698526,0.878436193,1.166733525,0.863727133,1.008059579,0.700579456,0.649249789,0.541782544,0.770860977,0.935640601,0.974538673,1.20027465,0.993913182,0.761103186,0.732483087,1.012590921,1,0.62379158,1.174601051,0.437235935,1.084225291,1.00427297,0.910894472,1.018087372,1.002860009,0.868556042,0.682455638,0.966447036,1.085033695,0.974955452,0.073931012,0.18795546,0.214038628,0.160689833,0.149452162,0.030620174,0.103857832,0.141025583,0.193125957,0.009782355,0,0.156366726,0.275770864,0.110981536,0.331951484,0.302426176,0.052023618,0.285600763,0.21990058,0.248803579,0.034966,0.06826384,0.187558672,0,0.210842801,0.201107075,0.198396622,0.145660267,0.184404453,0.209426867,0.234323571,0,0.18778696,0.310453409,0.074702905,0.006391247,0.323904437,0.298746479,0.297458123,0,0.088250896,0.103757334,0.288145748,0.011032,0.077437224,0,0.007231489,0.018444227,0.196405314
2022/8/11,1.046704776,0.75094678,0.931660781,0.802488734,0.877061592,0.769404011,0.978668386,0.891104567,1.011126588,0.798367423,0.89195404,0.990752675,0.803481699,0.998878515,0.875311265,1.095711559,0.962332541,1.418891634,0.723350798,1.159082715,0.878436193,1.256162482,0.844209491,1.008059579,0.70214385,0.649249789,0.543888814,0.742889773,1.007356517,0.946017824,1.229185666,0.993913182,0.73882874,0.711046237,1.058055241,1,0.606538752,1.158349271,0.41654921,1.084225291,1.00427297,0.910894472,1.018087372,1.002860009,0.840059587,0.697415066,0.966447036,1.085033695,0.945287557,0.045517008,0.18795546,0.214038628,0.160689833,0.150897759,0.001395,0.103857832,0.141025583,0.159855827,0.009782355,0,0.126569649,0.277722458,0.110981536,0.321257672,0.285097659,0.052023618,0.245348402,0.175946384,0.22701732,0.034966,0.134596177,0.168775492,0,0.212601063,0.201107075,0.20150092,0.113492761,0.242468486,0.185592414,0.252332635,0,0.163300101,0.289664737,0.114462647,0.006391247,0.304673085,0.288907808,0.26256839,0,0.088250896,0.103757334,0.288145748,0.011032,0.046142101,0,0.007231489,0.018444227,0.171184457
2022/8/12,1.046704776,0.749085933,0.942859033,0.802488734,0.883666304,0.768330692,0.973567566,0.891104567,1.011126588,0.840008671,0.926717057,0.976169787,0.865918655,0.998878515,0.856162081,1.094485457,1.021227293,1.417123695,0.723350798,1.159082715,0.878436193,1.353776357,0.844209491,1.008059579,0.701429068,0.648344085,0.53833905,0.734050128,1.049019373,0.95863171,1.225076498,0.993913182,0.724253865,0.718321733,1.03435163,1,0.608090798,1.159531419,0.421757741,1.09265948,0.994651031,0.910894472,0.995909356,1.002860009,0.828744825,0.728535121,0.966447036,1.085033695,0.945287557,0.045517008,0.185938215,0.223373421,0.160689833,0.157244132,0,0.099162668,0.141025583,0.159855827,0.058869823,0.022001169,0.113521574,0.329802189,0.110981536,0.306076713,0.284296787,0.106693948,0.244406933,0.175946384,0.22701732,0.034966,0.196996011,0.168775492,0,0.211798674,0.199991062,0.193269153,0.102817183,0.272554609,0.196308568,0.249824799,0,0.146462364,0.296859343,0.094169322,0.006391247,0.306447786,0.28963277,0.271675361,0,0.079430924,0.103757334,0.272293387,0.011032,0.033119183,0.030779766,0.007231489,0.018444227,0.171184457
2022/8/15,1.046704776,0.749085933,0.921430676,0.802488734,0.872328865,0.768330692,0.966645501,0.891104567,1.011126588,0.820743352,0.920474691,1.017521315,0.832165146,1.048418394,0.835205587,1.102082646,1.021227293,1.511376592,0.723350798,1.167511565,0.878436193,1.32878903,0.826574588,1.008059579,0.691649042,0.633001671,0.541674599,0.719903677,1.008128598,0.947373779,1.225076498,0.993913182,0.724253865,0.705539676,1.056330567,1,0.591270703,1.139473554,0.423600963,1.116274036,0.994651031,0.910894472,0.995909356,1.002860009,0.81049056,0.736538808,0.966447036,1.085033695,0.945287557,0.045517008,0.185938215,0.20531256,0.160689833,0.146291046,0,0.09271185,0.141025583,0.159855827,0.036778662,0.015368693,0.149547588,0.302618248,0.152989448,0.288665193,0.289230475,0.106693948,0.291527443,0.175946384,0.232597868,0.034966,0.181895854,0.151041383,0,0.200653384,0.180600799,0.198236878,0.085187112,0.243048645,0.186758058,0.249824799,0,0.146462364,0.284120749,0.113016827,0.006391247,0.286718051,0.277128355,0.274844532,0.014307935,0.079430924,0.103757334,0.272293387,0.011032,0.01134262,0.041311914,0.007231489,0.018444227,0.171184457
2022/8/16,1.046704776,0.749085933,0.921430676,0.778886738,0.855974008,0.769451303,0.966645501,0.891104567,0.979581461,0.832065506,0.920474691,1.017521315,0.829641467,1.012089649,0.826842395,1.161772911,1.021227293,1.422448705,0.723350798,1.163431696,0.878436193,1.333454408,0.855725394,1.008059579,0.68552449,0.63142824,0.529723361,0.724846679,0.985826777,0.941961749,1.096788938,0.993913182,0.724253865,0.714963923,1.026928662,1,0.596717291,1.119308955,0.421996045,1.113696559,0.994651031,0.910894472,0.995909356,1.002860009,0.815041734,0.745175094,0.974902481,1.081874077,0.944953682,0.045517008,0.185938215,0.20531256,0.135256873,0.129979466,0,0.09271185,0.141025583,0.132800952,0.049885492,0.015368693,0.149547588,0.300496889,0.122586181,0.281470316,0.325748818,0.106693948,0.247235534,0.175946384,0.229906777,0.034966,0.184758168,0.179961675,0,0.193511933,0.178558971,0.180148075,0.091425566,0.225924548,0.182085585,0.162079433,0,0.146462364,0.29355706,0.087621689,0.006391247,0.293228593,0.264105662,0.272086651,0.012026705,0.079430924,0.103757334,0.272293387,0.011032,0.01686326,0.052422731,0.015841888,0.015577589,0.170891615
2022/8/17,1.040945283,0.749085933,1.01065373,0.750669229,0.866658703,0.774281148,0.971110436,0.891104567,0.979581461,0.832065506,0.910109686,1.017521315,0.806340654,0.993261407,0.836454025,1.161474336,0.986104222,1.422448705,0.761331778,1.167159331,0.878436193,1.304468309,0.824724175,1.008059579,0.681670471,0.63142824,0.525886045,0.713537911,0.99495849,0.956319757,1.092061777,0.993913182,0.724253865,0.70656405,1.023782153,1,0.627259669,1.106652929,0.43062713,1.170700004,0.994651031,0.910894472,0.995909356,1.002860009,0.849150416,0.817331143,0.974902481,1.081874077,0.93156983,0.040235906,0.185938215,0.275469566,0.102751349,0.140705608,0.003843502,0.096883345,0.141025583,0.132800952,0.049885492,0.00415498,0.149547588,0.280283359,0.105953945,0.289726885,0.325575491,0.074876164,0.247235534,0.217056403,0.232366276,0.034966,0.166642987,0.149136595,0,0.188952222,0.178558971,0.174165731,0.07702569,0.233029,0.194365602,0.158452363,0,0.146462364,0.285158627,0.08481757,0.006391247,0.327642538,0.255689746,0.286676261,0.060132864,0.079430924,0.103757334,0.272293387,0.011032,0.056353906,0.136077236,0.015841888,0.015577589,0.158979826
2022/8/18,1.040945283,0.749085933,1.041872318,0.723062617,0.919007922,0.888034663,0.971110436,0.891104567,0.974957836,0.859515764,0.910109686,1.017521315,0.786925584,0.982071573,0.816583502,1.116854412,0.986104222,1.408444697,0.729646672,1.166478877,0.878436193,1.268710876,0.804129163,1.008059579,0.662306855,0.598127977,0.529868956,0.689510592,0.954115776,0.932688459,1.061259629,0.993913182,0.665637103,0.68159443,0.981174387,1,0.598999865,1.064062727,0.422539307,1.170700004,0.994651031,0.845415733,0.995909356,1.002860009,0.846599228,0.774226733,0.974902481,1.081874077,0.920714946,0.040235906,0.185938215,0.297179345,0.068494295,0.18965338,0.13144697,0.096883345,0.141025583,0.128688361,0.080229191,0.00415498,0.149547588,0.262526471,0.095767083,0.272443291,0.298631271,0.074876164,0.239750882,0.183056864,0.231918484,0.034966,0.143155596,0.127344646,0,0.165239923,0.132825946,0.180373349,0.04486288,0.200197369,0.173953441,0.134027166,0,0.071298866,0.258971034,0.045075524,0.006391247,0.295921845,0.225897965,0.273022534,0.060132864,0.079430924,0.034341973,0.272293387,0.011032,0.053510272,0.087979077,0.015841888,0.015577589,0.149064513
2022/8/19,1.040945283,0.749085933,1.041872318,0.760266358,0.932032019,0.88800114,1.006350092,0.891104567,0.97533807,0.864901633,0.943256921,1.026569114,0.785872284,1.028462179,0.836458736,1.135766746,0.986104222,1.383380368,0.709622978,1.166478877,0.878436193,1.23899513,0.808337171,1.008059579,0.695393277,0.599495657,0.524917755,0.691454323,1.017105545,0.954212499,1.080054537,0.994507542,0.633510794,0.681604777,0.981174387,1,0.5959094,1.068204414,0.416419036,1.170700004,0.994651031,0.845415733,0.995909356,1.002860009,0.857129794,0.791973094,0.974902481,1.081874077,0.906894094,0.040235906,0.185938215,0.297179345,0.114077657,0.200977061,0.131414181,0.128508045,0.141025583,0.12902804,0.085956738,0.039150227,0.15704316,0.26153804,0.136554108,0.289730886,0.310310183,0.074876164,0.225976554,0.160004878,0.231918484,0.034966,0.122605256,0.131887478,0,0.204957339,0.134804302,0.172642354,0.047547843,0.249729478,0.192586459,0.149096664,0,0.024203,0.258982284,0.045075524,0.006391247,0.292270403,0.228899346,0.262337867,0.060132864,0.079430924,0.034341973,0.272293387,0.011032,0.0651387,0.108415443,0.015841888,0.015577589,0.136096457
2022/8/22,1.040945283,0.749085933,1.041872318,0.777436214,0.876094486,0.884000103,0.986426876,0.869537163,0.989378061,0.915252746,0.969022927,1.026569114,0.780148252,0.993380819,0.809279961,1.151215824,0.986104222,1.360431471,0.724134413,1.17747294,0.878436193,1.245962619,0.817287349,1.008059579,0.684039173,0.599495657,0.508941883,0.699028583,1.011883725,0.938770001,1.072999621,0.994507542,0.618177932,0.670343815,0.953085163,1,0.606087652,1.0457107,0.417285264,1.181348691,0.994651031,0.845415733,0.995909356,1.002860009,0.832840205,0.781048221,0.974902481,1.081874077,0.912070343,0.040235906,0.185938215,0.297179345,0.133643453,0.14996045,0.12748291,0.110906211,0.119720171,0.141387763,0.136241314,0.064698911,0.15704316,0.256119865,0.106061416,0.265877281,0.319565678,0.074876164,0.212919678,0.176838127,0.239090061,0.034966,0.127511694,0.141394247,0,0.191760732,0.134804302,0.146671295,0.05786805,0.245857712,0.179304738,0.143502019,0,0,0.246534085,0.016932092,0.006391247,0.304155565,0.212312619,0.263869153,0.068604835,0.079430924,0.034341973,0.272293387,0.011032,0.03787369,0.095944449,0.015841888,0.015577589,0.140999347
2022/8/23,1.040945283,0.727056065,1.041872318,0.777436214,0.867136128,0.847013539,0.906944544,0.819865722,0.928966637,0.871179665,0.942388847,1.026569114,0.780148252,1.002537804,0.78540863,1.106760665,0.986104222,1.306803262,0.724134413,1.123724833,0.878436193,1.199321254,0.769978017,1.008059579,0.635933776,0.560734066,0.48459088,0.673581705,1.011883725,0.8940853,1.072999621,0.994507542,0.618177932,0.642261771,0.953085163,1,0.592347645,1.024549698,0.396063637,1.181348691,0.994651031,0.845415733,0.995909356,1.002860009,0.813284191,0.761046748,0.974902481,1.081874077,0.87314166,0.040235906,0.161272065,0.297179345,0.133643453,0.141178716,0.089382682,0.032988274,0.06638855,0.08555154,0.092543661,0.038265148,0.15704316,0.256119865,0.114226476,0.243564709,0.292234732,0.074876164,0.180619707,0.176838127,0.202695502,0.034966,0.093580798,0.088639411,0,0.130621235,0.07499634,0.103790979,0.022275759,0.245857712,0.138287933,0.143502019,0,0,0.213589789,0.016932092,0.006391247,0.288014862,0.19604376,0.224426265,0.068604835,0.079430924,0.034341973,0.272293387,0.011032,0.014738659,0.072184485,0.015841888,0.015577589,0.102701135
2022/8/24,1.053830103,0.727056065,1.065643677,0.78322319,0.848949248,0.836643128,0.890801838,0.819865722,0.928966637,0.859331041,0.926425408,1.005514695,0.76092852,0.981801312,0.770798616,1.083028396,0.986104222,1.288424381,0.724134413,1.096781657,0.878436193,1.180583359,0.775875279,1.008059579,0.673154344,0.543379907,0.471829825,0.683821764,1.003589567,0.854262741,1.072999621,0.994507542,0.637781591,0.627448218,0.941959086,1,0.592347645,0.991233903,0.386664057,1.158315148,0.994651031,0.845415733,0.995909356,1.002860009,0.808986798,0.734773892,0.972125959,1.081874077,0.851625267,0.051970614,0.161272065,0.312857195,0.140044674,0.12278035,0.078095342,0.015464527,0.06638855,0.08555154,0.080031476,0.021693285,0.139392531,0.237330745,0.095518174,0.229226943,0.276725558,0.074876164,0.168931561,0.176838127,0.183109183,0.034966,0.079194361,0.095566467,0,0.178691595,0.045454099,0.079552214,0.036916933,0.239625109,0.098118113,0.143502019,0,0.0143455,0.195023269,0.005320451,0.006391247,0.288014862,0.169022448,0.205572514,0.050083683,0.079430924,0.034341973,0.272293387,0.011032,0.009504883,0.039009159,0.013031001,0.015577589,0.080030794
2022/8/25,1.039411073,0.718536422,1.072331657,0.743304654,0.832904504,0.842724687,0.889260454,0.804865869,0.928966637,0.864464398,0.926425408,0.989820622,0.756004932,0.966836696,0.750980227,1.075239617,0.986104222,1.276957404,0.724134413,1.07706134,0.878436193,1.168384391,0.782729878,1.008059579,0.672665634,0.528488038,0.4667776,0.682491218,0.995878387,0.850869609,1.060426211,0.994507542,0.628632295,0.613568346,0.937779613,1,0.580445538,0.987956459,0.390826496,1.149593808,0.994651031,0.845415733,0.995909356,1.002860009,0.803367036,0.720110377,0.972125959,1.081874077,0.840055796,0.038819258,0.151327318,0.317142807,0.093861514,0.105881935,0.084748306,0.013758,0.048989334,0.08555154,0.085494428,0.021693285,0.125747194,0.232363755,0.081518682,0.208886221,0.271486331,0.074876164,0.161468632,0.176838127,0.168152425,0.034966,0.069580335,0.103486862,0,0.178094892,0.018556663,0.069589634,0.035039361,0.233737454,0.094521553,0.133346574,0,0,0.176813441,0.000887389,0.006391247,0.273415519,0.166265765,0.214033444,0.042877186,0.079430924,0.034341973,0.272293387,0.011032,0.002576111,0.019440626,0.013031001,0.015577589,0.067360734
2022/8/26,1.039411073,0.710998257,1.097977541,0.743304654,0.837503588,0.831512797,0.877026008,0.794302809,0.923519176,0.863377594,0.942708364,0.989820622,0.754907801,0.987325835,0.766840471,1.075531177,0.97522552,1.301000771,0.729181721,1.101859992,0.878436193,1.166648289,0.775194761,1.008059579,0.659450894,0.528525674,0.46815226,0.684766767,0.98451664,0.853426898,1.046235941,0.994507542,0.656100462,0.624126435,0.949806168,1,0.581020034,0.999508577,0.38925039,1.161749612,0.994651031,0.845415733,0.97563563,0.991796458,0.825939151,0.71601871,0.980061423,1.081874077,0.825710163,0.038819258,0.142329497,0.333092565,0.093861514,0.110791914,0.072407304,0,0.036342291,0.080157584,0.084343264,0.038591114,0.125747194,0.231248125,0.100579149,0.225248499,0.271683819,0.06455635,0.176965254,0.182535953,0.186874131,0.034966,0.068195767,0.094772495,0,0.16162473,0.018626551,0.072321647,0.038246024,0.224894454,0.097234814,0.121592012,0,0.010786667,0.190738948,0.013538267,0.006391247,0.274133945,0.175901897,0.210851004,0.052891907,0.079430924,0.034341973,0.25717163,0,0.029834737,0.013837249,0.021022395,0.015577589,0.051157349
2022/8/29,1.040674477,0.710998257,1.109151658,0.737021499,0.829279513,0.829481411,0.9143803,0.794302809,0.923519176,0.86564866,0.935126349,0.984834895,0.747029499,0.98282906,0.758675373,1.073286185,0.97522552,1.282137398,0.723124992,1.102084772,0.878436193,1.165878987,0.785790821,1.008059579,0.648610246,0.522654018,0.462370282,0.687387826,0.972761949,0.847989086,1.03288325,0.994507542,0.649023325,0.627969325,0.94970723,1,0.579872713,0.989307704,0.378525224,1.176412635,0.994651031,0.845415733,0.97563563,0.991796458,0.812672789,0.720225749,0.98048873,1.081874077,0.825710163,0.039986155,0.142329497,0.339811305,0.086136627,0.101973518,0.070135645,0.002799111,0.036342291,0.080157584,0.086745529,0.030796,0.121321289,0.223140736,0.096463994,0.216910385,0.270160401,0.06455635,0.164856402,0.175689062,0.187039975,0.034966,0.067580918,0.106979109,0,0.147612416,0.0076015,0.060720953,0.04191326,0.215528209,0.091445745,0.110236314,0,0,0.195691262,0.0134355,0.006391247,0.272697766,0.16740452,0.188491189,0.064696836,0.079430924,0.034341973,0.25717163,0,0.013997412,0.019597701,0.021449043,0.015577589,0.051157349
