Sampling Rate,Model,Value
60%,LambdaMART,-0.539001756
60%,LambdaMART,-0.540701147
60%,LambdaMART,-0.541020448
60%,LambdaMART,-0.543205125
60%,LambdaMART,-0.551532063
60%,LambdaMART,-0.554692585
60%,LambdaMART,-0.556400193
60%,LambdaMART,-0.557082109
60%,LambdaMART,-0.558573562
60%,LambdaMART,-0.5660175
60%,LambdaMART,-0.568506876
60%,LambdaMART,-0.576490294
60%,LambdaMART,-0.578514026
60%,LambdaMART,-0.578699916
60%,LambdaMART,-0.578895371
60%,LambdaMART,-0.579189699
60%,LambdaMART,-0.579983518
60%,LambdaMART,-0.588299484
60%,LambdaMART,-0.590234448
60%,LambdaMART,-0.595914636
60%,LambdaMART,-0.597793518
60%,LambdaMART,-0.600246207
60%,LambdaMART,-0.602262172
60%,LambdaMART,-0.603350796
60%,LambdaMART,-0.603454007
60%,LambdaMART,-0.605037989
60%,LambdaMART,-0.607306612
60%,LambdaMART,-0.608183332
60%,LambdaMART,-0.61285983
60%,LambdaMART,-0.615545358
60%,LambdaMART,-0.616223131
60%,LambdaMART,-0.618243885
60%,LambdaMART,-0.622554435
60%,LambdaMART,-0.625527959
60%,LambdaMART,-0.627666596
60%,LambdaMART,-0.628216232
60%,LambdaMART,-0.630991865
60%,LambdaMART,-0.633026496
60%,LambdaMART,-0.642083476
60%,LambdaMART,-0.642436143
60%,LambdaMART,-0.645337504
60%,LambdaMART,-0.645849153
60%,LambdaMART,-0.647131624
60%,LambdaMART,-0.662403982
60%,LambdaMART,-0.662463046
60%,LambdaMART,-0.662657689
60%,LambdaMART,-0.664173204
60%,LambdaMART,-0.666680648
60%,LambdaMART,-0.668418864
60%,LambdaMART,-0.669821952
60%,LambdaMART,-0.676985544
60%,LambdaMART,-0.677020022
60%,LambdaMART,-0.677493802
60%,LambdaMART,-0.679236781
60%,LambdaMART,-0.683361147
60%,LambdaMART,-0.684151018
60%,LambdaMART,-0.688951894
60%,LambdaMART,-0.689721172
60%,LambdaMART,-0.69209567
60%,LambdaMART,-0.693110779
60%,LambdaMART,-0.704245417
60%,LambdaMART,-0.70460556
60%,LambdaMART,-0.706587778
60%,LambdaMART,-0.70876286
60%,LambdaMART,-0.712371034
60%,LambdaMART,-0.716954931
60%,LambdaMART,-0.721317077
60%,LambdaMART,-0.731176068
60%,LambdaMART,-0.734903294
60%,LambdaMART,-0.735798658
60%,LambdaMART,-0.736689986
60%,LambdaMART,-0.741124287
60%,LambdaMART,-0.742729648
60%,LambdaMART,-0.746836511
60%,LambdaMART,-0.746854936
60%,LambdaMART,-0.748416272
60%,LambdaMART,-0.751795234
60%,LambdaMART,-0.752384624
60%,LambdaMART,-0.754150113
60%,LambdaMART,-0.763244661
60%,LambdaMART,-0.766253348
60%,LambdaMART,-0.767758224
60%,LambdaMART,-0.768638327
60%,LambdaMART,-0.777957482
60%,LambdaMART,-0.786370119
60%,LambdaMART,-0.789536681
60%,LambdaMART,-0.790106978
60%,LambdaMART,-0.790739768
60%,LambdaMART,-0.796110951
60%,LambdaMART,-0.799388364
60%,LambdaMART,-0.801223349
60%,LambdaMART,-0.802163898
60%,LambdaMART,-0.803819048
60%,LambdaMART,-0.804963577
60%,LambdaMART,-0.807308455
60%,LambdaMART,-0.811109991
60%,LambdaMART,-0.812211747
60%,LambdaMART,-0.813876402
60%,LambdaMART,-0.815148953
60%,LambdaMART,-0.815202894
60%,LambdaMART,-0.816174856
60%,LambdaMART,-0.820457475
60%,LambdaMART,-0.822693642
60%,LambdaMART,-0.82349241
60%,LambdaMART,-0.824049682
60%,LambdaMART,-0.827665752
60%,LambdaMART,-0.827754019
60%,LambdaMART,-0.828826892
60%,LambdaMART,-0.833690222
60%,LambdaMART,-0.834724905
60%,LambdaMART,-0.83472574
60%,LambdaMART,-0.836445013
60%,LambdaMART,-0.839975482
60%,LambdaMART,-0.840620484
60%,LambdaMART,-0.84236115
60%,LambdaMART,-0.843155178
60%,LambdaMART,-0.845146729
60%,LambdaMART,-0.846903536
60%,LambdaMART,-0.851989192
60%,LambdaMART,-0.856233605
60%,LambdaMART,-0.856920568
60%,LambdaMART,-0.857257326
60%,LambdaMART,-0.864758785
60%,LambdaMART,-0.864880768
60%,LambdaMART,-0.865215995
60%,LambdaMART,-0.868673078
60%,LambdaMART,-0.871017435
60%,LambdaMART,-0.873268489
60%,LambdaMART,-0.874786514
60%,LambdaMART,-0.875766221
60%,LambdaMART,-0.877238383
60%,LambdaMART,-0.879467427
60%,LambdaMART,-0.882868262
60%,LambdaMART,-0.884487817
60%,LambdaMART,-0.889258256
60%,LambdaMART,-0.891958338
60%,LambdaMART,-0.897003302
60%,LambdaMART,-0.899493254
60%,LambdaMART,-0.903681328
60%,LambdaMART,-0.916484832
60%,LambdaMART,-0.917122856
60%,LambdaMART,-0.917981625
60%,LambdaMART,-0.923778052
60%,LambdaMART,-0.932028495
60%,LambdaMART,-0.937019788
60%,LambdaMART,-0.940529602
70%,LambdaMART,7.402745755
70%,LambdaMART,7.209489609
70%,LambdaMART,6.741730282
70%,LambdaMART,6.584958218
70%,LambdaMART,5.900209887
70%,LambdaMART,5.721011754
70%,LambdaMART,5.310806938
70%,LambdaMART,5.214754514
70%,LambdaMART,4.810047056
70%,LambdaMART,4.34784984
70%,LambdaMART,4.26745188
70%,LambdaMART,4.233061415
70%,LambdaMART,3.948466051
70%,LambdaMART,3.807769711
70%,LambdaMART,3.803420291
70%,LambdaMART,3.770143642
70%,LambdaMART,3.606252523
70%,LambdaMART,3.379625989
70%,LambdaMART,3.260731565
70%,LambdaMART,3.135928939
70%,LambdaMART,3.110445203
70%,LambdaMART,3.020627029
70%,LambdaMART,3.000590337
70%,LambdaMART,2.927183294
70%,LambdaMART,2.850076081
70%,LambdaMART,2.594035487
70%,LambdaMART,2.527276018
70%,LambdaMART,2.457808894
70%,LambdaMART,2.418990423
70%,LambdaMART,2.322102585
70%,LambdaMART,2.133615926
70%,LambdaMART,2.131243708
70%,LambdaMART,2.0874809
70%,LambdaMART,2.027029895
70%,LambdaMART,2.008057636
70%,LambdaMART,1.997331987
70%,LambdaMART,1.995846617
70%,LambdaMART,1.909941388
70%,LambdaMART,1.909349005
70%,LambdaMART,1.908261349
70%,LambdaMART,1.905908025
70%,LambdaMART,1.83918367
70%,LambdaMART,1.836755909
70%,LambdaMART,1.833485374
70%,LambdaMART,1.807018576
70%,LambdaMART,1.802148486
70%,LambdaMART,1.773056533
70%,LambdaMART,1.766453902
70%,LambdaMART,1.756263586
70%,LambdaMART,1.652199235
70%,LambdaMART,1.579535735
70%,LambdaMART,1.576239404
70%,LambdaMART,1.569863528
70%,LambdaMART,1.569279319
70%,LambdaMART,1.543377233
70%,LambdaMART,1.520731467
70%,LambdaMART,1.515448284
70%,LambdaMART,1.485940031
70%,LambdaMART,1.469211841
70%,LambdaMART,1.465531489
70%,LambdaMART,1.450617716
70%,LambdaMART,1.441913034
70%,LambdaMART,1.434068154
70%,LambdaMART,1.407484744
70%,LambdaMART,1.363732616
70%,LambdaMART,1.347808604
70%,LambdaMART,1.34391472
70%,LambdaMART,1.329074698
70%,LambdaMART,1.296620571
70%,LambdaMART,1.215085742
70%,LambdaMART,1.202177668
70%,LambdaMART,1.170197136
70%,LambdaMART,1.146601866
70%,LambdaMART,1.090014163
70%,LambdaMART,1.081072789
70%,LambdaMART,1.080018392
70%,LambdaMART,1.066163154
70%,LambdaMART,1.032309075
70%,LambdaMART,1.031675041
70%,LambdaMART,1.021867258
70%,LambdaMART,1.016037563
70%,LambdaMART,1.007036549
70%,LambdaMART,1.006635229
70%,LambdaMART,1.001913896
70%,LambdaMART,0.957994591
70%,LambdaMART,0.928514769
70%,LambdaMART,0.925817687
70%,LambdaMART,0.907655899
70%,LambdaMART,0.8966244
70%,LambdaMART,0.892513192
70%,LambdaMART,0.886009631
70%,LambdaMART,0.876456625
70%,LambdaMART,0.869343366
70%,LambdaMART,0.857378327
70%,LambdaMART,0.855020157
70%,LambdaMART,0.847744493
70%,LambdaMART,0.843521321
70%,LambdaMART,0.833467585
70%,LambdaMART,0.823614545
70%,LambdaMART,0.820372479
70%,LambdaMART,0.812612077
70%,LambdaMART,0.800026327
70%,LambdaMART,0.78891651
70%,LambdaMART,0.783331066
70%,LambdaMART,0.779527732
70%,LambdaMART,0.778976172
70%,LambdaMART,0.76280664
70%,LambdaMART,0.740895885
70%,LambdaMART,0.736372511
70%,LambdaMART,0.724390236
70%,LambdaMART,0.70657908
70%,LambdaMART,0.69712127
70%,LambdaMART,0.693951232
70%,LambdaMART,0.687333164
70%,LambdaMART,0.668875468
70%,LambdaMART,0.659607057
70%,LambdaMART,0.64071065
70%,LambdaMART,0.622494322
70%,LambdaMART,0.578823417
70%,LambdaMART,0.573789116
70%,LambdaMART,0.566651662
70%,LambdaMART,0.556969143
70%,LambdaMART,0.543608456
70%,LambdaMART,0.507385991
70%,LambdaMART,0.495182736
70%,LambdaMART,0.485350533
70%,LambdaMART,0.484806921
70%,LambdaMART,0.482719277
70%,LambdaMART,0.480411546
70%,LambdaMART,0.480032695
70%,LambdaMART,0.476870435
70%,LambdaMART,0.46156064
70%,LambdaMART,0.4593213
70%,LambdaMART,0.429815893
70%,LambdaMART,0.428378365
70%,LambdaMART,0.427982773
70%,LambdaMART,0.418543689
70%,LambdaMART,0.41209109
70%,LambdaMART,0.409357401
70%,LambdaMART,0.400580807
70%,LambdaMART,0.396191736
70%,LambdaMART,0.393216947
70%,LambdaMART,0.389397199
70%,LambdaMART,0.386470944
70%,LambdaMART,0.370336827
70%,LambdaMART,0.366189798
70%,LambdaMART,0.357768796
70%,LambdaMART,0.355838811
70%,LambdaMART,0.347044673
70%,LambdaMART,0.342243807
70%,LambdaMART,0.333787381
70%,LambdaMART,0.314009636
70%,LambdaMART,0.298359297
70%,LambdaMART,0.280906674
70%,LambdaMART,0.275141774
70%,LambdaMART,0.274455725
70%,LambdaMART,0.25967219
70%,LambdaMART,0.244129056
70%,LambdaMART,0.229194997
70%,LambdaMART,0.225235218
70%,LambdaMART,0.22307941
70%,LambdaMART,0.219853006
70%,LambdaMART,0.203457253
70%,LambdaMART,0.18518199
70%,LambdaMART,0.183812669
70%,LambdaMART,0.182598297
70%,LambdaMART,0.158776402
70%,LambdaMART,0.155051655
70%,LambdaMART,0.149933509
70%,LambdaMART,0.149778359
70%,LambdaMART,0.145943849
70%,LambdaMART,0.139910158
70%,LambdaMART,0.136161068
70%,LambdaMART,0.112876788
70%,LambdaMART,0.112116058
70%,LambdaMART,0.101667466
70%,LambdaMART,0.095578042
70%,LambdaMART,0.089213269
70%,LambdaMART,0.08724612
70%,LambdaMART,0.085811183
70%,LambdaMART,0.085213773
70%,LambdaMART,0.084409205
70%,LambdaMART,0.071058726
70%,LambdaMART,0.070225149
70%,LambdaMART,0.061431212
70%,LambdaMART,0.04505267
70%,LambdaMART,0.028905058
70%,LambdaMART,0.028654599
70%,LambdaMART,0.021801935
70%,LambdaMART,0.018764806
70%,LambdaMART,0.012723937
70%,LambdaMART,0.010477443
70%,LambdaMART,0.010455323
70%,LambdaMART,0.010050313
70%,LambdaMART,0.002845266
70%,LambdaMART,0.002606499
70%,LambdaMART,0.001406174
70%,LambdaMART,-0.002603089
70%,LambdaMART,-0.003421486
70%,LambdaMART,-0.008258523
70%,LambdaMART,-0.012665855
70%,LambdaMART,-0.015680794
70%,LambdaMART,-0.01715637
70%,LambdaMART,-0.030685294
70%,LambdaMART,-0.040717104
70%,LambdaMART,-0.06371334
70%,LambdaMART,-0.064434175
70%,LambdaMART,-0.064570982
70%,LambdaMART,-0.08501812
70%,LambdaMART,-0.08602519
70%,LambdaMART,-0.095615904
70%,LambdaMART,-0.095849379
70%,LambdaMART,-0.099874314
70%,LambdaMART,-0.101096888
70%,LambdaMART,-0.101910133
70%,LambdaMART,-0.103025153
70%,LambdaMART,-0.105075525
70%,LambdaMART,-0.108638451
70%,LambdaMART,-0.109645663
70%,LambdaMART,-0.113834918
70%,LambdaMART,-0.11486088
70%,LambdaMART,-0.117077233
70%,LambdaMART,-0.118143603
70%,LambdaMART,-0.135610891
70%,LambdaMART,-0.13837285
70%,LambdaMART,-0.141627927
70%,LambdaMART,-0.141975968
70%,LambdaMART,-0.145412168
70%,LambdaMART,-0.147235231
70%,LambdaMART,-0.148225994
70%,LambdaMART,-0.152155573
70%,LambdaMART,-0.15375379
70%,LambdaMART,-0.157460327
70%,LambdaMART,-0.158334543
70%,LambdaMART,-0.159834217
70%,LambdaMART,-0.163145482
70%,LambdaMART,-0.167654162
70%,LambdaMART,-0.17553667
70%,LambdaMART,-0.188169767
70%,LambdaMART,-0.19146527
70%,LambdaMART,-0.195087899
70%,LambdaMART,-0.200476643
70%,LambdaMART,-0.201074079
70%,LambdaMART,-0.203826396
70%,LambdaMART,-0.211810653
70%,LambdaMART,-0.213116363
70%,LambdaMART,-0.213385583
70%,LambdaMART,-0.216527052
70%,LambdaMART,-0.220350536
70%,LambdaMART,-0.228913079
70%,LambdaMART,-0.234075211
70%,LambdaMART,-0.235140601
70%,LambdaMART,-0.235630599
70%,LambdaMART,-0.237440338
70%,LambdaMART,-0.245110419
70%,LambdaMART,-0.246232868
70%,LambdaMART,-0.246772328
70%,LambdaMART,-0.247677738
70%,LambdaMART,-0.250445302
70%,LambdaMART,-0.255715768
70%,LambdaMART,-0.257627832
70%,LambdaMART,-0.262159097
70%,LambdaMART,-0.263790426
70%,LambdaMART,-0.263851045
70%,LambdaMART,-0.267897604
70%,LambdaMART,-0.278605927
70%,LambdaMART,-0.283871546
70%,LambdaMART,-0.289268175
70%,LambdaMART,-0.29076439
70%,LambdaMART,-0.290886873
70%,LambdaMART,-0.291266327
70%,LambdaMART,-0.291492416
70%,LambdaMART,-0.298455462
70%,LambdaMART,-0.299882878
70%,LambdaMART,-0.300308277
70%,LambdaMART,-0.306241184
70%,LambdaMART,-0.311297221
70%,LambdaMART,-0.324651848
70%,LambdaMART,-0.325040409
70%,LambdaMART,-0.325252532
70%,LambdaMART,-0.328972215
70%,LambdaMART,-0.32983778
70%,LambdaMART,-0.330393848
70%,LambdaMART,-0.336103234
70%,LambdaMART,-0.345229719
70%,LambdaMART,-0.351520925
70%,LambdaMART,-0.352217044
70%,LambdaMART,-0.3578942
70%,LambdaMART,-0.357972762
70%,LambdaMART,-0.359969712
70%,LambdaMART,-0.360455498
70%,LambdaMART,-0.363776246
70%,LambdaMART,-0.364405382
70%,LambdaMART,-0.364504242
70%,LambdaMART,-0.365993346
70%,LambdaMART,-0.369584435
70%,LambdaMART,-0.372802127
70%,LambdaMART,-0.373031491
70%,LambdaMART,-0.373335033
70%,LambdaMART,-0.374377401
70%,LambdaMART,-0.376002929
70%,LambdaMART,-0.379313559
70%,LambdaMART,-0.381555797
70%,LambdaMART,-0.383085801
70%,LambdaMART,-0.384961175
70%,LambdaMART,-0.386915198
70%,LambdaMART,-0.395201498
70%,LambdaMART,-0.397691487
70%,LambdaMART,-0.397911306
70%,LambdaMART,-0.400411528
70%,LambdaMART,-0.401063829
70%,LambdaMART,-0.402076174
70%,LambdaMART,-0.402356556
70%,LambdaMART,-0.406500506
70%,LambdaMART,-0.414819114
70%,LambdaMART,-0.416316272
70%,LambdaMART,-0.419129497
70%,LambdaMART,-0.422445846
70%,LambdaMART,-0.428298655
70%,LambdaMART,-0.439876295
70%,LambdaMART,-0.440085511
70%,LambdaMART,-0.440103004
70%,LambdaMART,-0.441361972
70%,LambdaMART,-0.444566326
70%,LambdaMART,-0.450524515
70%,LambdaMART,-0.456356249
70%,LambdaMART,-0.457935339
70%,LambdaMART,-0.458907462
70%,LambdaMART,-0.4606675
70%,LambdaMART,-0.463106144
70%,LambdaMART,-0.46367123
70%,LambdaMART,-0.468847613
70%,LambdaMART,-0.470822657
70%,LambdaMART,-0.471715148
70%,LambdaMART,-0.473771644
70%,LambdaMART,-0.473941618
70%,LambdaMART,-0.478116248
70%,LambdaMART,-0.479362427
70%,LambdaMART,-0.484443816
70%,LambdaMART,-0.485601588
70%,LambdaMART,-0.489851095
70%,LambdaMART,-0.495293398
70%,LambdaMART,-0.498907443
70%,LambdaMART,-0.509798304
70%,LambdaMART,-0.512442408
70%,LambdaMART,-0.516168656
70%,LambdaMART,-0.516225367
70%,LambdaMART,-0.521351977
70%,LambdaMART,-0.52168939
70%,LambdaMART,-0.526224052
70%,LambdaMART,-0.529329993
70%,LambdaMART,-0.530431283
70%,LambdaMART,-0.531897089
70%,LambdaMART,-0.535120489
70%,LambdaMART,-0.535403978
70%,LambdaMART,-0.535779163
70%,LambdaMART,-0.536902545
70%,LambdaMART,-0.547879194
70%,LambdaMART,-0.549590227
70%,LambdaMART,-0.549951404
70%,LambdaMART,-0.555883946
70%,LambdaMART,-0.55720039
70%,LambdaMART,-0.562487086
70%,LambdaMART,-0.563267384
70%,LambdaMART,-0.564042511
70%,LambdaMART,-0.564185735
70%,LambdaMART,-0.56595368
70%,LambdaMART,-0.566802431
70%,LambdaMART,-0.57349267
70%,LambdaMART,-0.576977575
70%,LambdaMART,-0.579728878
70%,LambdaMART,-0.581107682
70%,LambdaMART,-0.584736656
70%,LambdaMART,-0.585872635
70%,LambdaMART,-0.586963379
70%,LambdaMART,-0.587563319
70%,LambdaMART,-0.588624557
70%,LambdaMART,-0.59394605
70%,LambdaMART,-0.594899574
70%,LambdaMART,-0.60117193
70%,LambdaMART,-0.613216514
70%,LambdaMART,-0.629004048
70%,LambdaMART,-0.629892047
70%,LambdaMART,-0.632197838
70%,LambdaMART,-0.634072949
70%,LambdaMART,-0.636222523
70%,LambdaMART,-0.636385751
70%,LambdaMART,-0.638158168
70%,LambdaMART,-0.642848661
70%,LambdaMART,-0.643371287
70%,LambdaMART,-0.648148985
70%,LambdaMART,-0.650672903
70%,LambdaMART,-0.651303192
70%,LambdaMART,-0.656599856
70%,LambdaMART,-0.657981434
70%,LambdaMART,-0.660526686
70%,LambdaMART,-0.663680604
70%,LambdaMART,-0.666951838
70%,LambdaMART,-0.66712365
70%,LambdaMART,-0.667481113
70%,LambdaMART,-0.669623512
70%,LambdaMART,-0.678195278
70%,LambdaMART,-0.681988849
70%,LambdaMART,-0.686464578
70%,LambdaMART,-0.687288489
70%,LambdaMART,-0.687749719
70%,LambdaMART,-0.689139546
70%,LambdaMART,-0.689389168
70%,LambdaMART,-0.70082461
70%,LambdaMART,-0.701169501
70%,LambdaMART,-0.701994469
70%,LambdaMART,-0.703106745
70%,LambdaMART,-0.704311845
70%,LambdaMART,-0.705733208
70%,LambdaMART,-0.718045524
70%,LambdaMART,-0.720038648
70%,LambdaMART,-0.721677513
70%,LambdaMART,-0.72322151
70%,LambdaMART,-0.723698031
70%,LambdaMART,-0.728978867
70%,LambdaMART,-0.729899813
70%,LambdaMART,-0.730017323
70%,LambdaMART,-0.736358674
70%,LambdaMART,-0.740421547
70%,LambdaMART,-0.744759779
70%,LambdaMART,-0.746261988
70%,LambdaMART,-0.751280694
70%,LambdaMART,-0.758347875
70%,LambdaMART,-0.764625955
70%,LambdaMART,-0.766607349
70%,LambdaMART,-0.769666955
70%,LambdaMART,-0.770255436
70%,LambdaMART,-0.770571878
70%,LambdaMART,-0.770983075
70%,LambdaMART,-0.772955287
70%,LambdaMART,-0.775977111
70%,LambdaMART,-0.78945332
70%,LambdaMART,-0.792987677
70%,LambdaMART,-0.793590227
70%,LambdaMART,-0.797778066
70%,LambdaMART,-0.799011843
70%,LambdaMART,-0.799514222
70%,LambdaMART,-0.80716748
70%,LambdaMART,-0.808649638
70%,LambdaMART,-0.810474145
70%,LambdaMART,-0.811925474
70%,LambdaMART,-0.812810918
70%,LambdaMART,-0.815099673
70%,LambdaMART,-0.817607157
70%,LambdaMART,-0.818265307
70%,LambdaMART,-0.819473958
70%,LambdaMART,-0.820670293
70%,LambdaMART,-0.820810935
70%,LambdaMART,-0.823704427
70%,LambdaMART,-0.825913375
70%,LambdaMART,-0.828247572
70%,LambdaMART,-0.829109574
70%,LambdaMART,-0.829203172
70%,LambdaMART,-0.8295194
70%,LambdaMART,-0.830777208
70%,LambdaMART,-0.833611628
70%,LambdaMART,-0.834538714
70%,LambdaMART,-0.837380035
70%,LambdaMART,-0.837457284
70%,LambdaMART,-0.846523901
70%,LambdaMART,-0.846866715
70%,LambdaMART,-0.847109024
70%,LambdaMART,-0.855042148
70%,LambdaMART,-0.856546103
70%,LambdaMART,-0.858429362
70%,LambdaMART,-0.859212646
70%,LambdaMART,-0.861434577
70%,LambdaMART,-0.862613563
70%,LambdaMART,-0.864210722
70%,LambdaMART,-0.864724006
70%,LambdaMART,-0.866882925
70%,LambdaMART,-0.869285929
70%,LambdaMART,-0.870981649
70%,LambdaMART,-0.873247078
70%,LambdaMART,-0.873338128
70%,LambdaMART,-0.875380763
70%,LambdaMART,-0.875678565
70%,LambdaMART,-0.883903593
70%,LambdaMART,-0.888489371
70%,LambdaMART,-0.889503285
70%,LambdaMART,-0.889685243
70%,LambdaMART,-0.890814149
70%,LambdaMART,-0.904986721
70%,LambdaMART,-0.909085486
70%,LambdaMART,-0.912186513
70%,LambdaMART,-0.912513101
70%,LambdaMART,-0.914971224
70%,LambdaMART,-0.923315373
70%,LambdaMART,-0.92620805
70%,LambdaMART,-0.943633497
70%,LambdaMART,-0.946405969
80%,LambdaMART,7.753997216
80%,LambdaMART,7.727206747
80%,LambdaMART,6.911290761
80%,LambdaMART,6.878153893
80%,LambdaMART,6.46045335
80%,LambdaMART,6.1669814
80%,LambdaMART,5.47675999
80%,LambdaMART,5.454460227
80%,LambdaMART,5.081585454
80%,LambdaMART,4.598891883
80%,LambdaMART,4.554524518
80%,LambdaMART,4.435662695
80%,LambdaMART,4.076209718
80%,LambdaMART,3.954327079
80%,LambdaMART,3.784308093
80%,LambdaMART,3.768617841
80%,LambdaMART,3.632950031
80%,LambdaMART,3.628805246
80%,LambdaMART,3.295963325
80%,LambdaMART,3.269300609
80%,LambdaMART,3.220358022
80%,LambdaMART,3.10554332
80%,LambdaMART,2.998599818
80%,LambdaMART,2.855244604
80%,LambdaMART,2.784479043
80%,LambdaMART,2.73304771
80%,LambdaMART,2.663141495
80%,LambdaMART,2.591434113
80%,LambdaMART,2.450705981
80%,LambdaMART,2.294696965
80%,LambdaMART,2.022355986
80%,LambdaMART,2.02058276
80%,LambdaMART,2.017470721
80%,LambdaMART,1.975421373
80%,LambdaMART,1.942859114
80%,LambdaMART,1.916983336
80%,LambdaMART,1.910524562
80%,LambdaMART,1.898478575
80%,LambdaMART,1.888237623
80%,LambdaMART,1.887045097
80%,LambdaMART,1.879951609
80%,LambdaMART,1.872750189
80%,LambdaMART,1.803316143
80%,LambdaMART,1.800308275
80%,LambdaMART,1.735828951
80%,LambdaMART,1.734058455
80%,LambdaMART,1.705018908
80%,LambdaMART,1.675740651
80%,LambdaMART,1.65584365
80%,LambdaMART,1.612527779
80%,LambdaMART,1.536234773
80%,LambdaMART,1.528423413
80%,LambdaMART,1.500548407
80%,LambdaMART,1.48549103
80%,LambdaMART,1.47650997
80%,LambdaMART,1.451483597
80%,LambdaMART,1.438511713
80%,LambdaMART,1.429141312
80%,LambdaMART,1.418900528
80%,LambdaMART,1.385294374
80%,LambdaMART,1.376050146
80%,LambdaMART,1.361602254
80%,LambdaMART,1.335173986
80%,LambdaMART,1.278229911
80%,LambdaMART,1.258788742
80%,LambdaMART,1.207762635
80%,LambdaMART,1.140520499
80%,LambdaMART,1.134711788
80%,LambdaMART,1.132279612
80%,LambdaMART,1.124053875
80%,LambdaMART,1.110496813
80%,LambdaMART,1.100054291
80%,LambdaMART,1.093735019
80%,LambdaMART,1.084247472
80%,LambdaMART,1.068863494
80%,LambdaMART,1.046927681
80%,LambdaMART,1.033737314
80%,LambdaMART,1.021085942
80%,LambdaMART,1.014014635
80%,LambdaMART,0.99641321
80%,LambdaMART,0.991033195
80%,LambdaMART,0.987968028
80%,LambdaMART,0.981151336
80%,LambdaMART,0.969520079
80%,LambdaMART,0.965740659
80%,LambdaMART,0.958988626
80%,LambdaMART,0.958264042
80%,LambdaMART,0.93386935
80%,LambdaMART,0.913699529
80%,LambdaMART,0.904569397
80%,LambdaMART,0.893871218
80%,LambdaMART,0.890602173
80%,LambdaMART,0.857680931
80%,LambdaMART,0.855642218
80%,LambdaMART,0.830716243
80%,LambdaMART,0.820380753
80%,LambdaMART,0.787765339
80%,LambdaMART,0.780752117
80%,LambdaMART,0.776651031
80%,LambdaMART,0.759167358
80%,LambdaMART,0.752337789
80%,LambdaMART,0.746609981
80%,LambdaMART,0.734910719
80%,LambdaMART,0.733374911
80%,LambdaMART,0.718512928
80%,LambdaMART,0.714512498
80%,LambdaMART,0.714171921
80%,LambdaMART,0.7118107
80%,LambdaMART,0.704179143
80%,LambdaMART,0.685247786
80%,LambdaMART,0.682918576
80%,LambdaMART,0.676987373
80%,LambdaMART,0.6529891
80%,LambdaMART,0.644774394
80%,LambdaMART,0.63555027
80%,LambdaMART,0.623818093
80%,LambdaMART,0.617205125
80%,LambdaMART,0.599263902
80%,LambdaMART,0.539691349
80%,LambdaMART,0.534286827
80%,LambdaMART,0.521546714
80%,LambdaMART,0.516857692
80%,LambdaMART,0.515814977
80%,LambdaMART,0.509992823
80%,LambdaMART,0.500470084
80%,LambdaMART,0.487568376
80%,LambdaMART,0.485278191
80%,LambdaMART,0.481024509
80%,LambdaMART,0.464065485
80%,LambdaMART,0.460404039
80%,LambdaMART,0.45482247
80%,LambdaMART,0.446998727
80%,LambdaMART,0.442944481
80%,LambdaMART,0.442734639
80%,LambdaMART,0.441021839
80%,LambdaMART,0.439867522
80%,LambdaMART,0.435369609
80%,LambdaMART,0.431304303
80%,LambdaMART,0.430900409
80%,LambdaMART,0.426537842
80%,LambdaMART,0.415357109
80%,LambdaMART,0.408458753
80%,LambdaMART,0.407919567
80%,LambdaMART,0.376740625
80%,LambdaMART,0.376400149
80%,LambdaMART,0.373764374
80%,LambdaMART,0.360801142
80%,LambdaMART,0.342748283
80%,LambdaMART,0.33061277
80%,LambdaMART,0.323424451
80%,LambdaMART,0.320692494
80%,LambdaMART,0.316664777
80%,LambdaMART,0.308538267
80%,LambdaMART,0.297772563
80%,LambdaMART,0.293550546
