stock_code,年份,公司名称,评级日期,WindESG评级,ESG,管理实践得分,争议事件得分,E,S,治理得分,证监会行业,Wind行业
688218,2021,江苏北人,2021/8/1,BBB,6.19,3.27,2.92,0.46,4.94,6.87,专用设备制造业,机械
688219,2021,会通股份,2021/8/1,BB,5.82,2.86,2.96,0.48,4.65,6.81,橡胶和塑料制品业,化工
688221,2021,前沿生物,2021/8/1,BBB,6.75,3.86,2.89,2.02,5.78,7.6,医药制造业,制药
688222,2021,成都先导,2021/8/1,BB,5.56,2.59,2.97,0.71,2.71,6.59,研究和试验发展,生命科学工具和服务Ⅲ
688226,2021,威腾电气,2021/8/1,BB,5.97,2.97,3,2.42,3.99,6.2,电气机械和器材制造业,电气设备
688228,2021,开普云,2021/8/1,BBB,6.79,3.9,2.9,0,5.42,6.38,软件和信息技术服务业,软件
688229,2021,博睿数据,2021/8/1,BBB,6.57,3.65,2.92,0,4.6,6.92,软件和信息技术服务业,信息技术服务
688230,2021,芯导科技,2021/12/8,BBB,6.19,3.21,2.97,0,4.76,5.9,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688232,2021,新点软件,2021/11/24,AA,8.11,5.11,3,0,7.75,7.59,软件和信息技术服务业,互联网软件与服务Ⅲ
688233,2021,神工股份,2021/8/1,BBB,6.29,3.44,2.85,4.09,4.02,6.34,非金属矿物制品业,半导体产品与半导体设备
688235,2021,百济神州,2021/12/22,BB,5.93,3.06,2.87,1.54,4.57,6.07,医药制造业,制药
688239,2021,航宇科技,2021/8/1,A,7.84,4.92,2.92,3.43,8.35,6.31,铁路、船舶、航空航天和其他运输设备制造业,航空航天与国防Ⅲ
688246,2021,嘉和美康,2021/12/21,A,6.83,4.05,2.77,0,6.35,5.74,软件和信息技术服务业,信息技术服务
688248,2021,南网科技,2021/12/29,CCC,3.72,0.74,2.97,0.1,1.31,1.67,专业技术服务业,电气设备
688255,2021,凯尔达,2021/11/1,BBB,6.08,3.11,2.97,0,4.92,6.54,通用设备制造业,机械
688256,2021,寒武纪,2021/8/1,BBB,6.7,3.74,2.96,0.51,6.18,6.27,软件和信息技术服务业,半导体产品与半导体设备
688257,2021,新锐股份,2021/11/3,BB,5.76,2.81,2.95,2.02,4.32,5.24,有色金属冶炼和压延加工业,金属、非金属与采矿
688258,2021,卓易信息,2021/8/1,BBB,6.61,3.66,2.95,0,3.59,8.13,软件和信息技术服务业,互联网软件与服务Ⅲ
688260,2021,昀冢科技,2021/8/1,BBB,6.55,3.55,3,2.16,5.14,5.96,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688266,2021,泽璟制药,2021/8/1,BBB,6.27,3.33,2.94,0.8,5.63,6.6,医药制造业,制药
688268,2021,华特气体,2021/8/1,BBB,6.22,3.27,2.95,0.77,5.27,7.65,化学原料和化学制品制造业,化工
688269,2021,凯立新材,2021/8/1,BBB,6.03,3.05,2.98,0.85,5.56,6.44,化学原料和化学制品制造业,化工
688272,2021,富吉瑞,2021/10/25,BBB,6.72,3.74,2.97,0.72,6.31,5.71,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688276,2021,百克生物,2021/8/1,BBB,6.07,3.12,2.95,0.6,4.89,6.2,医药制造业,生物科技Ⅲ
688277,2021,天智航,2021/8/1,BBB,6.63,3.66,2.96,0,4.12,7.8,专用设备制造业,医疗保健设备与用品
688278,2021,特宝生物,2021/8/1,BBB,6.68,3.69,2.99,2.6,4.36,7.4,医药制造业,生物科技Ⅲ
688280,2021,精进电动,2021/11/3,BB,5.61,2.72,2.89,1.22,4.44,5.79,汽车制造业,电气设备
688285,2021,高铁电气,2021/10/27,BB,5.65,2.68,2.97,1.89,3.74,5.74,铁路、船舶、航空航天和其他运输设备制造业,电气设备
688286,2021,敏芯股份,2021/8/1,BBB,6.77,4.03,2.74,4.6,6,5.94,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688288,2021,鸿泉物联,2021/8/1,BBB,6.99,4.02,2.97,0,7.02,6.92,计算机、通信和其他电子设备制造业,汽车零配件
688289,2021,圣湘生物,2021/8/1,BBB,6.78,3.85,2.93,0.98,6.32,7.31,医药制造业,生物科技Ⅲ
688296,2021,和达科技,2021/8/1,A,7.73,4.73,3,0,7,7.28,软件和信息技术服务业,互联网软件与服务Ⅲ
688298,2021,东方生物,2021/8/1,BBB,6.59,3.78,2.81,0.79,5.11,8.11,医药制造业,生物科技Ⅲ
688299,2021,长阳科技,2021/8/1,BBB,6.03,3.09,2.94,1.13,4.95,6.91,橡胶和塑料制品业,化工
688300,2021,联瑞新材,2021/8/1,BBB,5.99,3.04,2.95,0.89,6.3,4.79,非金属矿物制品业,金属、非金属与采矿
688301,2021,奕瑞科技,2021/8/1,BBB,6.28,3.46,2.82,0.59,7.16,6.61,专用设备制造业,医疗保健设备与用品
688303,2021,大全能源,2021/8/1,BBB,7.03,4.07,2.96,7.51,5.34,5.73,电气机械和器材制造业,半导体产品与半导体设备
688305,2021,科德数控,2021/8/1,BB,5.53,2.55,2.97,0,4.37,6.27,通用设备制造业,电气设备
688308,2021,欧科亿,2021/8/1,BB,5.72,2.81,2.9,0,3.24,7.36,金属制品业,机械
688309,2021,恒誉环保,2021/8/1,BBB,6.13,3.18,2.95,0.46,4.72,6.76,专用设备制造业,机械
688310,2021,迈得医疗,2021/8/1,BBB,6.82,3.82,3,1.96,4.42,7.42,专用设备制造业,医疗保健设备与用品
688311,2021,盟升电子,2021/8/1,A,7.53,4.83,2.7,0,7.73,8,计算机、通信和其他电子设备制造业,航空航天与国防Ⅲ
688312,2021,燕麦科技,2021/8/1,A,7,4,3,0.21,5.67,7.58,专用设备制造业,电子设备、仪器和元件
688313,2021,仕佳光子,2021/8/1,BBB,6.78,3.97,2.81,5.36,5.87,5.42,计算机、通信和其他电子设备制造业,通信设备Ⅲ
688314,2021,康拓医疗,2021/8/1,A,7.27,4.28,2.99,0,7.69,6.51,专用设备制造业,医疗保健设备与用品
688315,2021,诺禾致源,2021/8/1,BBB,6.75,3.74,3,1.18,5.84,7.22,专业技术服务业,生物科技Ⅲ
688316,2021,青云科技,2021/8/1,BBB,6.69,3.79,2.9,0,4.21,7.75,软件和信息技术服务业,互联网软件与服务Ⅲ
688317,2021,之江生物,2021/8/1,BBB,6.94,3.96,2.97,0.79,5.9,8.1,医药制造业,生物科技Ⅲ
688318,2021,财富趋势,2021/8/1,BBB,6.57,3.57,3,0,4.22,6.75,软件和信息技术服务业,软件
688319,2021,欧林生物,2021/8/1,BBB,6.39,3.44,2.95,2.18,4.35,6.84,医药制造业,生物科技Ⅲ
688321,2021,微芯生物,2021/8/1,BBB,6.95,4,2.95,0.8,7.74,7.12,医药制造业,制药
688323,2021,瑞华泰,2021/8/1,BBB,6.56,3.59,2.97,2.78,5.78,6.66,橡胶和塑料制品业,化工
688328,2021,深科达,2021/8/1,BBB,6.52,3.54,2.97,0,6.25,6.68,专用设备制造业,机械
688329,2021,艾隆科技,2021/8/1,BBB,6.54,3.55,2.99,1.8,4.56,7.14,专用设备制造业,医疗保健提供商与服务
688330,2021,宏力达,2021/8/1,BBB,6.48,3.53,2.95,1.85,5.65,7.38,电气机械和器材制造业,电气设备
688333,2021,铂力特,2021/8/1,BBB,6.96,3.97,2.99,1.19,6.57,7.28,通用设备制造业,机械
688335,2021,复洁环保,2021/5/1,A,7.73,4.73,3,2.49,6.79,9.3,专用设备制造业,机械
688336,2021,三生国健,2021/4/7,AA,8.51,5.85,2.66,7.23,8.01,9.25,医药制造业,生物科技Ⅲ
688338,2021,赛科希德,2021/8/1,BBB,6.57,3.77,2.8,1.18,4.85,8.05,医药制造业,生物科技Ⅲ
688339,2021,亿华通,2021/8/1,BB,5.57,2.64,2.93,0,5.41,5.5,电气机械和器材制造业,电气设备
688345,2021,博力威,2021/8/1,BBB,6.31,3.42,2.89,2.95,4.43,7.2,电气机械和器材制造业,电气设备
688350,2021,富淼科技,2021/8/1,BBB,6.36,3.37,2.99,0.96,6.09,7.12,化学原料和化学制品制造业,化工
688355,2021,明志科技,2021/8/1,BBB,6,3,3,0.86,4.4,6.22,金属制品业,机械
688356,2021,键凯科技,2021/8/1,BBB,6.8,3.85,2.95,2.03,6.79,6.63,化学原料和化学制品制造业,制药
688357,2021,建龙微纳,2021/8/1,BBB,6.84,3.94,2.9,2.41,6.61,7.65,化学原料和化学制品制造业,化工
688358,2021,祥生医疗,2021/8/1,A,7.45,4.5,2.95,0,7.04,7.8,专用设备制造业,医疗保健设备与用品
688359,2021,三孚新科,2021/8/1,BB,5.95,2.98,2.96,0.89,5.89,5.84,化学原料和化学制品制造业,化工
688360,2021,德马科技,2021/8/1,BB,6.01,3.01,3,0,3.92,7.35,通用设备制造业,机械
688363,2021,华熙生物,2021/4/7,A,7.91,4.96,2.95,6.14,6.41,8.11,医药制造业,生物科技Ⅲ
688365,2021,光云科技,2021/8/1,BBB,6.54,3.6,2.94,0,3.34,8.26,软件和信息技术服务业,互联网软件与服务Ⅲ
688366,2021,昊海生科,2021/4/30,AA,8.5,5.78,2.72,7.71,7.09,9.46,医药制造业,生物科技Ⅲ
688367,2021,工大高科,2021/8/1,BBB,6.34,3.35,2.99,0.72,5.07,5.81,铁路、船舶、航空航天和其他运输设备制造业,电子设备、仪器和元件
688368,2021,晶丰明源,2021/8/1,BBB,6.65,3.69,2.96,0,5.86,6.67,软件和信息技术服务业,半导体产品与半导体设备
688369,2021,致远互联,2021/8/1,BBB,6.18,3.26,2.91,0,3.7,6.35,软件和信息技术服务业,软件
688377,2021,迪威尔,2021/8/1,BBB,6.47,3.54,2.92,2.35,5.58,6.99,专用设备制造业,能源设备与服务
688378,2021,吉林奥来德,2021/8/1,BBB,5.87,3,2.87,0,5.2,4.88,专用设备制造业,半导体产品与半导体设备
688379,2021,华光新材,2021/8/1,BBB,6.42,3.48,2.94,1.75,5.42,7.01,金属制品业,金属、非金属与采矿
688383,2021,新益昌,2021/8/1,BB,5.88,2.88,3,1.35,4.53,6.25,专用设备制造业,电气设备
688385,2021,复旦微电,2021/8/11,A,6.93,4.13,2.8,4.09,6.24,6.22,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688386,2021,泛亚微透,2021/8/1,BBB,6.35,3.5,2.85,1.24,4.78,6.51,橡胶和塑料制品业,电子设备、仪器和元件
688388,2021,嘉元科技,2021/4/2,BBB,6.59,3.74,2.85,2.27,6.77,6.07,计算机、通信和其他电子设备制造业,金属、非金属与采矿
688389,2021,普门科技,2021/8/1,BBB,6.67,3.82,2.85,1.18,6.19,7.2,专用设备制造业,生物科技Ⅲ
688390,2021,固德威,2021/8/1,BBB,6.11,3.14,2.97,0.64,4.25,6.28,电气机械和器材制造业,半导体产品与半导体设备
688393,2021,安必平,2021/8/1,A,7.42,4.44,2.98,0,6.95,7.68,医药制造业,医疗保健设备与用品
688395,2021,正弦电气,2021/8/1,BB,5.78,2.78,3,0.84,4.83,5.95,电气机械和器材制造业,电气设备
688396,2021,华润微,2021/5/7,AA,8.29,5.41,2.87,9.2,7.29,7.67,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688398,2021,赛特新材,2021/8/1,BBB,6.6,3.65,2.95,1.25,6.48,7.65,非金属矿物制品业,建材Ⅲ
688399,2021,硕世生物,2021/8/1,A,7.04,4.15,2.89,0,5.87,9.17,医药制造业,生物科技Ⅲ
688408,2021,中信博,2021/8/1,BBB,6.07,3.33,2.74,1.46,5.42,7.12,电气机械和器材制造业,电气设备
688418,2021,震有科技,2021/8/1,BBB,6.72,3.79,2.94,5.36,4.86,6.29,计算机、通信和其他电子设备制造业,通信设备Ⅲ
688425,2021,铁建重工,2021/8/1,BBB,6.58,3.6,2.98,1.19,6.51,5.89,专用设备制造业,机械
688456,2021,有研粉材,2021/8/1,BB,5.93,2.95,2.97,0.39,4.73,6.67,金属制品业,金属、非金属与采矿
688466,2021,金科环境,2021/8/1,BB,5.45,2.46,2.99,0.97,3.27,6.11,生态保护和环境治理业,商业服务与用品
688468,2021,科美诊断,2021/8/1,A,7.33,4.35,2.98,1.68,7.51,6.41,医药制造业,医疗保健设备与用品
688488,2021,艾迪药业,2021/8/1,BBB,6.01,3.38,2.62,1.14,5.15,7,其他制造业,制药
688499,2021,利元亨,2021/8/1,BBB,6.05,3.05,3,0,4.91,6.31,专用设备制造业,机械
688500,2021,慧辰股份,2021/8/1,A,7.06,4.07,2.99,6.94,5.28,6.47,软件和信息技术服务业,信息技术服务
688501,2021,青达环保,2021/8/1,BB,6.03,3.03,3,1.39,4.92,6.44,专用设备制造业,电气设备
688505,2021,复旦张江,2021/4/2,AA,8.07,5.19,2.88,5.15,7.64,8.71,医药制造业,制药
688508,2021,芯朋微,2021/8/1,BBB,6.58,3.59,2.99,0.72,4.48,7.39,软件和信息技术服务业,电子设备、仪器和元件
688509,2021,正元地信,2021/8/1,B,4.46,1.58,2.89,0,0.7,5.92,专业技术服务业,建筑与工程Ⅲ
688510,2021,航亚科技,2021/8/1,A,7.8,4.83,2.97,0,8.14,7.41,铁路、船舶、航空航天和其他运输设备制造业,航空航天与国防Ⅲ
688511,2021,天微电子,2021/8/1,BB,5.73,2.73,3,0.72,2.83,6.26,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688513,2021,苑东生物,2021/8/1,BBB,6.88,3.89,2.99,1.4,6.47,7.5,医药制造业,制药
688516,2021,奥特维,2021/8/1,BBB,6.8,3.84,2.96,0,7.04,6.92,专用设备制造业,机械
688517,2021,金冠电气,2021/8/1,BB,5.74,2.76,2.98,1.85,3.56,6.29,电气机械和器材制造业,电气设备
688518,2021,联赢激光,2021/8/1,BBB,6.47,3.54,2.92,0.16,5.73,7.21,专用设备制造业,机械
688519,2021,南亚新材,2021/8/1,BBB,6.55,3.76,2.79,2.27,4.53,7.42,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688520,2021,神州细胞,2021/8/1,BBB,6.12,3.13,2.99,0.32,4.74,6.98,医药制造业,制药
688521,2021,芯原股份,2021/8/1,BBB,6.92,3.93,2.99,0,6.98,6.22,软件和信息技术服务业,半导体产品与半导体设备
688526,2021,科前生物,2021/8/1,BBB,6.72,3.73,2.99,1.37,5.72,7.17,医药制造业,生物科技Ⅲ
688528,2021,秦川物联,2021/8/1,BBB,6.61,3.68,2.93,0.16,6,7.41,仪器仪表制造业,机械
688529,2021,豪森智能,2021/8/1,BB,5.82,2.83,2.99,0,3.61,6.97,专用设备制造业,机械
688533,2021,上声电子,2021/8/1,BBB,6.42,3.43,2.99,0,4.6,7.35,计算机、通信和其他电子设备制造业,家庭耐用消费品
688536,2021,思瑞浦,2021/8/1,BBB,6.59,3.63,2.96,0,6.6,5.58,软件和信息技术服务业,半导体产品与半导体设备
688538,2021,和辉光电,2021/8/1,BBB,6.77,3.83,2.94,2.29,5.95,5.93,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688550,2021,瑞联新材,2021/8/1,BBB,6.08,3.21,2.87,1.08,5.95,6.5,化学原料和化学制品制造业,化工
688551,2021,科威尔,2021/8/1,BB,5.82,2.86,2.96,0.58,4.71,6.67,专用设备制造业,电气设备
688553,2021,汇宇制药,2021/11/2,BB,5.71,2.85,2.86,2.08,3.77,5.67,医药制造业,制药
688555,2021,泽达易盛,2021/8/1,BBB,6.21,3.39,2.82,0,3.25,7.32,软件和信息技术服务业,软件
688556,2021,高测股份,2021/8/1,BBB,6.89,3.99,2.9,0.92,6.72,7.35,专用设备制造业,机械
688557,2021,兰剑智能,2021/8/1,A,6.86,4.05,2.81,1.19,6.75,7.38,通用设备制造业,机械
688558,2021,国盛智科,2021/8/1,BBB,6.6,3.64,2.96,1.19,5.62,7.09,通用设备制造业,机械
688559,2021,海目星,2021/8/1,BBB,6,3.54,2.45,0,4.69,7.19,专用设备制造业,电子设备、仪器和元件
688560,2021,明冠新材,2021/8/1,BBB,5.77,3.02,2.75,0.36,5.22,7.07,橡胶和塑料制品业,化工
688561,2021,奇安信,2021/8/1,BBB,6.51,3.6,2.91,0,4.36,7.11,软件和信息技术服务业,信息技术服务
688565,2021,力源科技,2021/8/1,BB,5.93,2.93,3,1.76,4.76,5.84,生态保护和环境治理业,商业服务与用品
688566,2021,吉贝尔,2021/8/1,BB,5.84,2.83,3,0,3.98,6.81,医药制造业,制药
688567,2021,孚能科技,2021/8/1,BB,5.64,2.81,2.83,0.58,4.66,6.5,电气机械和器材制造业,电气设备
688568,2021,中科星图,2021/8/1,A,7.35,4.36,2.99,0,6.41,6.7,软件和信息技术服务业,软件
688569,2021,铁科轨道,2021/8/1,BB,5.93,3,2.92,1.39,6.9,4.56,铁路、船舶、航空航天和其他运输设备制造业,建材Ⅲ
688571,2021,杭华股份,2021/8/1,BBB,6.26,3.28,2.97,2.15,4.79,6.88,化学原料和化学制品制造业,化工
688575,2021,亚辉龙,2021/8/1,BBB,6.4,3.4,3,1.58,4.5,6.91,医药制造业,生物科技Ⅲ
688577,2021,浙海德曼,2021/8/1,BBB,6.19,3.19,3,0.92,3.99,7.44,通用设备制造业,机械
688578,2021,艾力斯,2021/8/1,BBB,5.71,3.43,2.28,1.17,4.97,7.31,医药制造业,制药
688579,2021,山大地纬,2021/8/1,BBB,6.68,3.81,2.87,0,5.46,6.03,软件和信息技术服务业,软件
688580,2021,伟思医疗,2021/8/1,BBB,6.59,3.63,2.96,0,4.44,7.42,专用设备制造业,医疗保健设备与用品
688585,2021,上纬新材,2021/8/1,BBB,6.05,3.24,2.8,1.35,4.91,7.32,化学原料和化学制品制造业,化工
688586,2021,江航装备,2021/8/1,A,7.85,4.85,3,4.95,6.91,7.61,铁路、船舶、航空航天和其他运输设备制造业,航空航天与国防Ⅲ
688588,2021,凌志软件,2021/8/1,BBB,6.11,3.15,2.96,0,3.42,6.32,软件和信息技术服务业,软件
688589,2021,力合微,2021/3/29,A,7.41,4.44,2.96,4.6,6.97,6.3,软件和信息技术服务业,半导体产品与半导体设备
688590,2021,新致软件,2021/8/1,BB,5.93,3,2.94,0,2.66,7.43,软件和信息技术服务业,信息技术服务
688595,2021,芯海科技,2021/8/1,BBB,6.54,3.68,2.86,0.51,5.94,6.34,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688596,2021,正帆科技,2021/8/1,BB,5.92,3.08,2.84,0,6.34,6.61,专用设备制造业,化工
688597,2021,煜邦电力,2021/8/1,BB,5.86,2.92,2.94,1.59,4.6,6.11,仪器仪表制造业,电气设备
688598,2021,金博股份,2021/8/1,BBB,6.24,3.35,2.9,1.21,5.78,6.44,非金属矿物制品业,金属、非金属与采矿
688599,2021,天合光能,2021/7/10,A,7.47,4.58,2.89,6.4,6.92,6.13,电气机械和器材制造业,半导体产品与半导体设备
688600,2021,皖仪科技,2021/8/1,BBB,6.53,3.56,2.97,0.72,5.1,6.52,仪器仪表制造业,电子设备、仪器和元件
688601,2021,力芯微,2021/8/1,BBB,6.51,3.51,3,4.6,5.07,5.11,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688606,2021,奥泰生物,2021/8/1,BBB,6.24,3.26,2.99,0.79,4.78,6.64,医药制造业,生物科技Ⅲ
688607,2021,康众医疗,2021/8/1,BB,5.86,2.86,3,0,4.92,6.96,专用设备制造业,医疗保健设备与用品
688608,2021,恒玄科技,2021/8/1,A,7.23,4.23,2.99,4.09,6.41,6.39,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688609,2021,九联科技,2021/8/1,BBB,6.93,3.93,3,1.57,5.66,6.93,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688611,2021,杭州柯林,2021/8/1,BB,5.88,2.88,3,1.26,5.24,5.59,电气机械和器材制造业,电气设备
688613,2021,奥精医疗,2021/8/1,BBB,6.24,3.24,3,0,3.89,6.68,专用设备制造业,医疗保健设备与用品
688616,2021,西力科技,2021/8/1,BBB,6.56,3.56,3,1.94,5.78,7.28,仪器仪表制造业,电气设备
688617,2021,惠泰医疗,2021/8/1,A,7.47,4.49,2.97,0,7.02,7.8,专用设备制造业,医疗保健设备与用品
688618,2021,三旺通信,2021/8/1,BBB,6.98,3.98,3,0,6.21,6.11,计算机、通信和其他电子设备制造业,通信设备Ⅲ
688619,2021,罗普特,2021/8/1,A,7.16,4.16,2.99,1.57,6,7.34,软件和信息技术服务业,电子设备、仪器和元件
688621,2021,阳光诺和,2021/8/1,BBB,6.28,3.28,3,1.33,5.91,5.8,研究和试验发展,生命科学工具和服务Ⅲ
688622,2021,禾信仪器,2021/9/20,BBB,6.56,3.58,2.97,1.19,6.36,5.99,仪器仪表制造业,机械
688625,2021,呈和科技,2021/8/1,BBB,6.08,3.09,2.99,1.73,4.95,6.35,化学原料和化学制品制造业,化工
688626,2021,翔宇医疗,2021/8/1,BBB,6.74,3.74,2.99,0.73,5.12,8.02,专用设备制造业,生物科技Ⅲ
688628,2021,优利德,2021/8/1,BB,5.44,2.51,2.92,0.58,3.29,6.7,仪器仪表制造业,电气设备
688630,2021,芯碁微装,2021/8/1,BBB,6.64,3.64,3,1.24,4.56,7.29,专用设备制造业,电子设备、仪器和元件
688633,2021,星球石墨,2021/8/1,BBB,6.28,3.28,3,0,4.89,7.27,专用设备制造业,机械
688636,2021,智明达,2021/8/1,A,7.16,4.21,2.95,1.15,6.92,6.32,计算机、通信和其他电子设备制造业,航空航天与国防Ⅲ
688639,2021,华恒生物,2021/8/1,BB,5.58,2.6,2.97,1.82,1.43,6.51,化学原料和化学制品制造业,生物科技Ⅲ
688655,2021,迅捷兴,2021/8/1,BBB,6.7,3.7,3,6.48,4.47,5.88,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688656,2021,浩欧博,2021/8/1,BBB,6.56,3.57,2.99,1.11,4.14,7.98,医药制造业,生物科技Ⅲ
688658,2021,悦康药业,2021/8/1,BB,5.6,2.65,2.95,0.32,2.72,7.06,医药制造业,制药
688659,2021,元琛科技,2021/8/1,BB,5.77,2.88,2.89,1.02,4.71,6.35,专用设备制造业,商业服务与用品
688660,2021,电气风电,2021/8/1,BBB,5.94,3.09,2.85,1.84,5.01,6.18,通用设备制造业,电气设备
688661,2021,和林微纳,2021/8/1,BB,5.77,2.77,3,0.72,3.29,5.85,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688662,2021,富信科技,2021/8/1,BB,5.85,2.85,3,1.88,4.2,4.78,计算机、通信和其他电子设备制造业,半导体产品与半导体设备
688663,2021,新风光,2021/8/1,BBB,6.74,3.74,3,1.86,6.54,7.32,电气机械和器材制造业,电气设备
688665,2021,四方光电,2021/8/1,BB,5.84,2.84,3,1.24,2.69,6.68,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688667,2021,菱电电控,2021/8/1,BBB,6.33,3.36,2.97,0,6.11,5.54,计算机、通信和其他电子设备制造业,汽车零配件
688668,2021,鼎通科技,2021/8/1,BBB,6.53,3.53,3,1.57,4.33,7.06,计算机、通信和其他电子设备制造业,电子设备、仪器和元件
688669,2021,聚石化学,2021/8/1,BB,5.39,2.71,2.68,1.18,4.5,5.73,橡胶和塑料制品业,化工
