stock_code,qid_date,real_return,close,pclose,volume,real_date
300145,20170111,-0.021526,25,25.55,3416930,20170112
300145,20170111,-0.021526,25,25.55,3416930,20170112
300197,20170111,-0.026939,11.92,12.25,15349828,20170112
300080,20170112,0.00533,9.43,9.38,7302000,20170113
300345,20170112,-0.006458,10.77,10.84,2543685,20170113
300014,20170112,-0.018476,30.28,30.85,12971031,20170113
300037,20170112,-0.020506,49.2,50.23,2626045,20170113
300410,20170112,-0.04693,48.74,51.14,2069519,20170113
300497,20170113,0.002849,63.36,63.18,2663407,20170116
300471,20170113,-0.009255,43.89,44.3,2326871,20170116
300124,20170113,-0.010293,19.23,19.43,7471626,20170116
300145,20170113,-0.013211,24.65,24.98,5552356,20170116
300408,20170113,-0.020544,16.21,16.55,12142879,20170116
300408,20170113,-0.020544,16.21,16.55,12142879,20170116
300166,20170113,-0.036829,18.83,19.55,7635348,20170116
300178,20170113,-0.052445,16.08,16.97,8437996,20170116
300548,20170116,0.049844,67.4,64.2,1686631,20170117
300021,20170116,0.0453,18.46,17.66,11537591,20170117
300408,20170116,0.0438,16.92,16.21,12440343,20170117
300301,20170116,0.041555,7.77,7.46,8226860,20170117
300072,20170116,0.032137,46.89,45.43,9009300,20170117
300136,20170116,0.028583,25.91,25.19,6652593,20170117
300136,20170116,0.028583,25.91,25.19,6652593,20170117
300327,20170116,0.025246,33.3,32.48,3417622,20170117
300236,20170116,0.021429,32.89,32.2,1636825,20170117
300040,20170116,0.014343,12.73,12.55,17392969,20170117
300160,20170116,0.010919,11.11,10.99,3345089,20170117
300160,20170116,0.010919,11.11,10.99,3345089,20170117
300091,20170116,0.010768,14.08,13.93,3562510,20170117
300017,20170116,0.009374,47.38,46.94,14450391,20170117
300422,20170116,0.002732,36.7,36.6,1538372,20170117
300422,20170116,0.002732,36.7,36.6,1538372,20170117
300201,20170116,0.002484,8.07,8.05,12944016,20170117
300306,20170117,0.031925,21.01,20.36,2438173,20170118
300095,20170117,0.019544,12.52,12.28,5107166,20170118
300136,20170117,0.015438,26.31,25.91,7570890,20170118
300158,20170117,0.010816,20.56,20.34,1697146,20170118
300577,20170117,0.010283,75.65,74.88,1967573,20170118
300232,20170117,0.004484,13.44,13.38,4197070,20170118
300170,20170117,-0.000915,10.92,10.93,13280017,20170118
300047,20170117,-0.001361,14.67,14.69,13243913,20170118
300495,20170117,-0.006061,39.36,39.6,680483,20170118
300082,20170117,-0.01027,7.71,7.79,4148000,20170118
300133,20170117,-0.014465,10.22,10.37,6086916,20170118
300130,20170117,-0.01735,24.92,25.36,9556397,20170118
300236,20170117,-0.024932,32.07,32.89,1930157,20170118
300568,20170117,-0.025,73.71,75.6,2019639,20170118
300021,20170117,-0.027627,17.95,18.46,7071129,20170118
300141,20170117,-0.028349,21.25,21.87,1306546,20170118
300285,20170117,-0.028833,36.04,37.11,974519,20170118
300096,20170117,-0.0347,15.3,15.85,5324366,20170118
300353,20170117,-0.046562,17.61,18.47,24587979,20170118
300251,20170118,0.011111,10.01,9.9,15020407,20170119
300232,20170118,0.005952,13.52,13.44,5837065,20170119
300145,20170118,0.001239,24.25,24.22,3464148,20170119
300497,20170118,-0.007864,61.82,62.31,1168676,20170119
300414,20170118,-0.009818,28.24,28.52,457115,20170119
300237,20170118,-0.012658,15.6,15.8,3181606,20170119
300422,20170118,-0.01368,36.05,36.55,948300,20170119
300001,20170118,-0.018051,16.32,16.62,2575525,20170119
300398,20170118,-0.022222,57.2,58.5,414263,20170119
300398,20170118,-0.022222,57.2,58.5,414263,20170119
300040,20170118,-0.024174,12.11,12.41,9568877,20170119
300246,20170119,0.081399,33.08,30.59,5095318,20170120
300567,20170119,0.067639,80.5,75.4,1551460,20170120
300548,20170119,0.06097,70.65,66.59,1953268,20170120
300262,20170119,0.031662,15.64,15.16,4674056,20170120
300047,20170119,0.028,15.42,15,12236987,20170120
300281,20170119,0.026978,17.13,16.68,1018259,20170120
300017,20170119,0.024469,47.31,46.18,11144161,20170120
300138,20170119,0.022923,17.85,17.45,1567735,20170120
300016,20170119,0.021046,16.98,16.63,3259249,20170120
300251,20170119,0.01998,10.21,10.01,19532860,20170120
300318,20170119,0.019753,8.26,8.1,3650260,20170120
300144,20170119,0.019368,20,19.62,4837682,20170120
300144,20170119,0.019368,20,19.62,4837682,20170120
300144,20170119,0.019368,20,19.62,4837682,20170120
300227,20170119,0.015859,23.7,23.33,2153856,20170120
300091,20170119,0.015262,13.97,13.76,2847450,20170120
300207,20170119,0.013649,11.14,10.99,21903770,20170120
300115,20170119,0.009369,24.78,24.55,4201020,20170120
300015,20170119,0.007392,29.98,29.76,1708309,20170120
300463,20170119,0.000464,21.58,21.57,2357139,20170120
300463,20170119,0.000464,21.58,21.57,2357139,20170120
300258,20170119,-0.007326,13.55,13.65,2610036,20170120
300461,20170120,0.062569,57.74,54.34,1567883,20170123
300318,20170120,0.020581,8.43,8.26,3192675,20170123
300503,20170120,0.017634,59.44,58.41,1314466,20170123
300282,20170120,0.015222,26.01,25.62,1552650,20170123
300129,20170120,0.015134,8.72,8.59,7586682,20170123
300129,20170120,0.015134,8.72,8.59,7586682,20170123
300435,20170120,0.012896,17.28,17.06,1213135,20170123
300264,20170120,0.011788,10.3,10.18,2476010,20170123
300188,20170120,0.010836,19.59,19.38,5554010,20170123
300274,20170120,0.009231,9.84,9.75,4075173,20170123
300236,20170120,0.009077,33.35,33.05,1692705,20170123
300200,20170120,0.001813,16.58,16.55,1212204,20170123
300091,20170120,0.001432,13.99,13.97,1067200,20170123
300224,20170120,0.001169,17.13,17.11,2659295,20170123
300303,20170120,0.00113,8.86,8.85,13891435,20170123
300269,20170120,0,23,23,2468725,20170123
300207,20170120,-0.003591,11.1,11.14,22821894,20170123
300207,20170120,-0.003591,11.1,11.14,22821894,20170123
300207,20170120,-0.003591,11.1,11.14,22821894,20170123
300265,20170120,0.03125,15.18,14.72,4420645,20170123
300129,20170120,0.015134,8.72,8.59,7586682,20170123
300393,20170120,0.008927,48.6,48.17,450049,20170123
300014,20170120,0.005199,29,28.85,5654350,20170123
300116,20170120,0.002454,16.34,16.3,3219140,20170123
300393,20170123,0.007819,48.98,48.6,614611,20170124
300393,20170123,0.007819,48.98,48.6,614611,20170124
300197,20170123,0.006706,12.01,11.93,7523422,20170124
300197,20170123,0.006706,12.01,11.93,7523422,20170124
300438,20170123,0,32,32,767400,20170124
300316,20170123,-0.007513,11.89,11.98,1727319,20170124
300199,20170123,-0.0116,16.19,16.38,5178721,20170124
300199,20170123,-0.0116,16.19,16.38,5178721,20170124
300297,20170123,-0.015886,12.39,12.59,5337651,20170124
300017,20170123,-0.016122,46.99,47.76,4901737,20170124
300101,20170123,-0.01746,18.57,18.9,9860126,20170124
300049,20170123,-0.021532,19.54,19.97,1972562,20170124
300131,20170123,-0.021852,9.4,9.61,36142496,20170124
300369,20170123,-0.026064,29.52,30.31,2676847,20170124
300246,20170123,-0.034598,31.81,32.95,2147927,20170124
300090,20170123,-0.041451,11.1,11.58,54073500,20170124
300090,20170123,-0.041451,11.1,11.58,54073500,20170124
300098,20170123,-0.084151,13.06,14.26,46964770,20170124
300269,20170124,0.026884,23.3,22.69,2204199,20170125
300552,20170124,0.022366,47.54,46.5,867847,20170125
300567,20170124,0.018492,85.92,84.36,1048138,20170125
300124,20170124,0.016749,20.64,20.3,6329859,20170125
300236,20170124,0.016075,33.5,32.97,1517292,20170125
300110,20170124,0.014151,15.05,14.84,2901083,20170125
300083,20170124,0.013783,6.62,6.53,11152756,20170125
300407,20170124,0.012987,17.16,16.94,1189987,20170125
300058,20170124,0.009494,9.57,9.48,8451706,20170125
300410,20170124,0.006525,43.19,42.91,1229293,20170125
300477,20170124,0.004918,18.39,18.3,1930650,20170125
300232,20170124,0.002972,13.5,13.46,3202946,20170125
300227,20170124,0,23.15,23.15,996149,20170125
300119,20170124,-0.004981,15.98,16.06,2380744,20170125
300362,20170124,-0.005447,18.26,18.36,1923675,20170125
300301,20170124,-0.009032,7.68,7.75,3593823,20170125
300301,20170124,-0.009032,7.68,7.75,3593823,20170125
300309,20170125,0.031161,25.48,24.71,3610903,20170126
300385,20170125,0.025564,37.71,36.77,1185324,20170126
300359,20170125,0.021326,17.72,17.35,7149055,20170126
300375,20170125,0.020995,22.37,21.91,1374630,20170126
300144,20170125,0.018245,20.65,20.28,5354030,20170126
300070,20170125,0.012378,15.54,15.35,20143172,20170126
300070,20170125,0.012378,15.54,15.35,20143172,20170126
300282,20170125,0.0098,25.76,25.51,1144674,20170126
300003,20170125,0.009479,17.04,16.88,3263048,20170126
300197,20170125,0.005833,12.07,12,3301364,20170126
300568,20170125,0.004431,77.07,76.73,1120797,20170126
300401,20170125,0.004017,34.99,34.85,1421313,20170126
300338,20170125,0,22.83,22.83,623475,20170126
300207,20170125,-0.005445,10.96,11.02,16454924,20170126
300409,20170125,-0.009074,32.76,33.06,1839772,20170126
300394,20170125,-0.012207,29.94,30.31,1945394,20170126
300100,20170125,-0.05098,29.04,30.6,6400361,20170126
300010,20170125,0.001838,16.32,16.28,2530052,20170126
300145,20170125,-0.0004,25.01,24.98,1011500,20170126
300537,20170203,0.077217,39.48,36.65,3762638,20170206
300394,20170203,0.040476,30.59,29.4,1855078,20170206
300503,20170203,0.027224,60.75,59.14,1099177,20170206
300084,20170203,-0.007371,12.12,12.21,7182754,20170206
300362,20170206,0.009953,19.28,19.09,4181068,20170207
300203,20170206,0.007823,30.92,30.68,7799381,20170207
300444,20170206,0.000473,21.16,21.15,2293497,20170207
300410,20170206,-0.005487,43.5,43.74,1551400,20170207
300082,20170207,0.030675,8.4,8.15,10237040,20170208
300265,20170207,0.016255,16.88,16.61,12707282,20170208
300098,20170207,0.008594,12.91,12.8,10337654,20170208
300394,20170207,0.006933,30.5,30.29,1220808,20170208
300096,20170208,0.039735,17.27,16.61,13504819,20170209
300197,20170208,0.009623,12.59,12.47,15011492,20170209
300455,20170208,0.006625,22.79,22.64,17671810,20170209
300450,20170208,-0.001692,35.4,35.46,16520538,20170209
300450,20170208,-0.001692,35.4,35.46,16520538,20170209
300556,20170208,-0.005646,51.07,51.36,4467366,20170209
300296,20170208,-0.007167,34.63,34.88,2911675,20170209
300144,20170209,-0.00578,20.64,20.76,2845260,20170210
300066,20170209,-0.009346,6.36,6.42,8311739,20170210
300285,20170210,0.038943,37.35,35.95,1306772,20170213
300425,20170210,0.014881,27.28,26.88,1511863,20170213
300275,20170210,0.00823,24.5,24.3,6735799,20170213
300258,20170210,0,14.05,14.05,4529240,20170213
300258,20170210,0,14.05,14.05,4529240,20170213
300033,20170210,-0.002463,68.85,69.02,10724212,20170213
300033,20170210,-0.002463,68.85,69.02,10724212,20170213
300033,20170210,-0.002463,68.85,69.02,10724212,20170213
300301,20170210,-0.002538,7.86,7.88,3877234,20170213
300136,20170210,0.004062,27.19,27.08,6265543,20170213
300338,20170210,0.003481,23.06,22.98,1165962,20170213
300461,20170213,0.033375,74,71.61,2910906,20170214
300258,20170213,0.019217,14.32,14.05,5399065,20170214
300094,20170213,0.019048,9.63,9.45,16257373,20170214
300136,20170213,0.017654,27.67,27.19,7024219,20170214
300136,20170213,0.017654,27.67,27.19,7024219,20170214
300136,20170213,0.017654,27.67,27.19,7024219,20170214
300124,20170213,0.008519,21.31,21.13,13759446,20170214
300061,20170213,0.007579,21.27,21.11,930198,20170214
300562,20170213,0.003093,126.48,126.09,2013048,20170214
300070,20170213,0.001243,16.11,16.09,11657487,20170214
300197,20170213,0,12.38,12.38,7522177,20170214
300197,20170213,0,12.38,12.38,7522177,20170214
300498,20170213,-0.016207,34.6,35.17,14244742,20170214
300033,20170213,-0.020044,67.47,68.85,7845913,20170214
300339,20170214,0.014405,30.28,29.85,6832187,20170215
300560,20170214,-0.007451,57.28,57.71,839500,20170215
300338,20170214,-0.011111,22.25,22.5,837346,20170215
300010,20170214,-0.029447,16.15,16.64,8872078,20170215
300115,20170215,0.034746,27.1,26.19,7802764,20170216
300115,20170215,0.034746,27.1,26.19,7802764,20170216
300411,20170215,0.029078,41.76,40.58,2964274,20170216
300408,20170215,0.005028,17.99,17.9,15568847,20170216
300010,20170215,0.004954,16.23,16.15,4463947,20170216
300385,20170215,0.003009,36.67,36.56,1161117,20170216
300262,20170215,-0.004266,16.34,16.41,2174816,20170216
300262,20170215,-0.004266,16.34,16.41,2174816,20170216
300058,20170215,-0.007107,9.78,9.85,12699881,20170216
300515,20170215,-0.01632,46.41,47.18,1720375,20170216
300379,20170215,-0.028239,70.89,72.95,13301393,20170216
300393,20170216,0.006448,51.51,51.18,811573,20170217
300411,20170216,0.002634,41.87,41.76,2191147,20170217
300408,20170216,0.000556,18,17.99,8989085,20170217
300408,20170216,0.000556,18,17.99,8989085,20170217
300232,20170216,-0.006452,13.86,13.95,4237724,20170217
300131,20170216,-0.010695,9.25,9.35,10747869,20170217
300115,20170216,-0.014391,26.71,27.1,4485259,20170217
300115,20170216,-0.014391,26.71,27.1,4485259,20170217
300224,20170216,-0.016393,18,18.3,3431333,20170217
300385,20170216,-0.02018,35.93,36.67,1615207,20170217
300461,20170216,-0.044312,72.25,75.6,2489012,20170217
300323,20170217,0.100372,11.84,10.76,27706204,20170220
300408,20170217,0.025,18.45,18,15252728,20170220
300455,20170217,0.018452,22.63,22.22,5219281,20170220
300393,20170217,0.007571,51.9,51.51,529350,20170220
300048,20170217,0.0075,8.06,8,5281246,20170220
300589,20170217,-0.085774,43.7,47.8,8940277,20170220
300123,20170217,-0.050797,19.06,20.08,42836939,20170220
300458,20170220,0.048431,73.17,69.79,3758046,20170221
300576,20170220,0.038849,43.32,41.7,2565773,20170221
300366,20170220,0.026812,34.85,33.94,2556563,20170221
300206,20170220,0.025641,8.8,8.58,7881953,20170221
300183,20170220,0.02,23.46,23,5923802,20170221
300183,20170220,0.02,23.46,23,5923802,20170221
300287,20170220,0.018727,10.88,10.68,15197463,20170221
300119,20170220,0.00119,16.82,16.8,6290688,20170221
300398,20170221,0.02555,72.25,70.45,4367449,20170222
300398,20170221,0.02555,72.25,70.45,4367449,20170222
300398,20170221,0.02555,72.25,70.45,4367449,20170222
300409,20170221,0.019727,33.6,32.95,5996700,20170222
300409,20170221,0.019727,33.6,32.95,5996700,20170222
300537,20170221,0.000266,37.67,37.66,1785830,20170222
300458,20170221,-0.00369,72.9,73.17,2104369,20170222
300324,20170221,-0.004,19.92,20,4217790,20170222
300422,20170221,-0.011474,38.77,39.22,1666700,20170222
300398,20170222,0.055363,76.25,72.25,5661441,20170223
300409,20170222,0.047321,35.19,33.6,7731539,20170223
300275,20170222,0.027778,27.75,27,7153735,20170223
300458,20170222,0.015775,74.05,72.9,2698206,20170223
300070,20170222,-0.003713,16.1,16.16,9935494,20170223
300115,20170222,-0.00704,26.8,26.99,2253082,20170223
300072,20170222,-0.017305,47.7,48.54,7724008,20170223
300600,20170223,0.088712,73.88,67.86,7834041,20170224
300383,20170223,0.023783,27.12,26.49,27911364,20170224
300025,20170223,0.014563,10.45,10.3,6953144,20170224
300406,20170223,-0.012095,20.42,20.67,3169637,20170224
300406,20170223,-0.012095,20.42,20.67,3169637,20170224
300416,20170224,0.016614,32.43,31.9,1318190,20170227
300550,20170224,0.009474,61.8,61.22,1416914,20170227
300072,20170224,-0.00042,47.62,47.64,5040554,20170227
300363,20170224,-0.009845,19.11,19.3,5153194,20170227
300552,20170224,-0.016745,50.5,51.36,2120225,20170227
300207,20170224,-0.018723,11.53,11.75,17299394,20170227
300323,20170227,0.036021,12.08,11.66,18619578,20170228
300255,20170227,0.023196,7.94,7.76,7025136,20170228
300324,20170227,0.017291,21.18,20.82,5666706,20170228
300567,20170227,0.016262,84.99,83.63,1176612,20170228
300170,20170227,0.01049,11.56,11.44,9485975,20170228
300228,20170227,0.010057,14.06,13.92,13456641,20170228
300425,20170227,0.007262,27.74,27.54,1262300,20170228
300446,20170227,0.006009,35.16,34.95,1239956,20170228
300568,20170227,0.004919,71.5,71.15,1905654,20170228
300040,20170227,0.003949,12.71,12.66,6681644,20170228
300294,20170227,0.003257,61.6,61.4,2183918,20170228
300303,20170227,0.001079,9.28,9.27,6391813,20170228
300588,20170227,0.000933,42.9,42.86,5432534,20170228
300588,20170227,0.000933,42.9,42.86,5432534,20170228
300342,20170227,-0.000417,23.99,24,1454194,20170228
300388,20170227,-0.000448,22.33,22.34,1989386,20170228
300449,20170227,-0.005318,41.15,41.37,3136223,20170228
300124,20170227,-0.005505,21.68,21.8,4898730,20170228
300091,20170227,-0.005694,13.97,14.05,1963767,20170228
300416,20170227,-0.006167,32.23,32.43,826085,20170228
300272,20170227,-0.009566,13.46,13.59,2336915,20170228
300124,20170228,0.019373,22.1,21.68,8601219,20170301
300244,20170228,0.016809,30.85,30.34,5184289,20170301
300362,20170228,0.016324,19.3,18.99,4281208,20170301
300362,20170228,0.016324,19.3,18.99,4281208,20170301
300550,20170228,0.016,63.5,62.5,2688421,20170301
300137,20170228,0.014622,15.96,15.73,8024673,20170301
300408,20170228,0.011469,18.52,18.31,14971322,20170301
300070,20170228,0.010989,16.56,16.38,16221128,20170301
300070,20170228,0.010989,16.56,16.38,16221128,20170301
300007,20170228,0.010915,19.45,19.24,4655327,20170301
300246,20170228,0.009709,33.28,32.96,1582906,20170301
300160,20170228,0.006923,13.09,13,11152378,20170301
300259,20170228,0.005634,10.71,10.65,2029577,20170301
300523,20170228,0.003731,94.15,93.8,592392,20170301
300100,20170228,0.001771,28.29,28.24,9046352,20170301
300255,20170228,0.001259,7.95,7.94,5517819,20170301
300127,20170228,0.001084,18.47,18.45,3949535,20170301
300388,20170228,0.000448,22.34,22.33,2360807,20170301
300156,20170228,0,29.39,29.39,5818577,20170301
300203,20170228,0,30.33,30.33,4416873,20170301
300253,20170228,0,19.11,19.11,6758601,20170301
300039,20170228,-0.005731,10.41,10.47,6240501,20170301
300323,20170228,-0.006623,12,12.08,15323233,20170301
300015,20170228,-0.008504,31.48,31.75,1774412,20170301
300015,20170228,-0.008504,31.48,31.75,1774412,20170301
300015,20170228,-0.008504,31.48,31.75,1774412,20170301
300238,20170228,-0.008591,31.16,31.43,3175984,20170301
300078,20170228,-0.011789,23.47,23.75,4470407,20170301
300436,20170228,-0.011855,50.01,50.61,767079,20170301
300197,20170228,-0.012397,11.95,12.1,17899235,20170301
300197,20170228,-0.012397,11.95,12.1,17899235,20170301
300294,20170228,-0.013474,60.77,61.6,1857322,20170301
300398,20170228,-0.016818,76,77.3,3141127,20170301
300156,20170301,0.051378,30.9,29.39,18362648,20170302
300014,20170301,0.049402,33.35,31.78,24002788,20170302
300097,20170301,0.04618,56.41,53.92,2651339,20170302
300145,20170301,0.033708,26.68,25.81,8850006,20170302
300456,20170301,0.028733,49.05,47.68,4066188,20170302
300310,20170301,0.018231,26.25,25.78,12443070,20170302
300438,20170301,0.016105,34.07,33.53,2235445,20170302
300327,20170301,0.014192,37.16,36.64,4449973,20170302
300141,20170301,0.013664,23.74,23.42,2207371,20170302
300274,20170301,0.009606,10.51,10.41,9938638,20170302
300083,20170301,0.006868,7.33,7.28,11585414,20170302
300078,20170301,0.005965,23.61,23.47,6028675,20170302
300078,20170301,0.005965,23.61,23.47,6028675,20170302
300375,20170301,0.001266,23.72,23.69,1486731,20170302
300568,20170301,0.000837,71.78,71.72,1627448,20170302
300102,20170301,0,7.99,7.99,14234198,20170302
300495,20170301,-0.000468,42.68,42.7,544485,20170302
300347,20170301,-0.001149,26.09,26.12,2396332,20170302
300269,20170301,-0.002148,23.23,23.28,1643612,20170302
300115,20170301,-0.004086,26.81,26.92,2361225,20170302
300170,20170301,-0.004325,11.51,11.56,10585597,20170302
300463,20170301,-0.005,21.89,22,3445296,20170302
300373,20170301,-0.006908,18.69,18.82,1952045,20170302
300393,20170301,-0.010638,55.8,56.4,496352,20170302
300100,20170301,-0.011665,27.96,28.29,5450696,20170302
300036,20170301,-0.012797,16.2,16.41,5257075,20170302
300232,20170301,-0.013315,14.08,14.27,9268381,20170302
300232,20170301,-0.013315,14.08,14.27,9268381,20170302
300422,20170301,-0.0138,40.02,40.58,3190816,20170302
300144,20170301,-0.013953,21.2,21.5,8927782,20170302
300144,20170301,-0.013953,21.2,21.5,8927782,20170302
300144,20170301,-0.013953,21.2,21.5,8927782,20170302
300144,20170301,-0.013953,21.2,21.5,8927782,20170302
300264,20170301,-0.014506,10.87,11.03,3573100,20170302
300016,20170301,-0.015201,18.14,18.42,3918663,20170302
300251,20170301,-0.016129,9.76,9.92,15483152,20170302
300394,20170301,-0.016534,30.93,31.45,1462927,20170302
300002,20170301,-0.017204,9.14,9.3,11452181,20170302
300446,20170301,-0.017364,34.52,35.13,1653455,20170302
300362,20170301,-0.017617,18.96,19.3,3528436,20170302
300362,20170301,-0.017617,18.96,19.3,3528436,20170302
300007,20170301,-0.022108,19.02,19.45,3277166,20170302
300009,20170301,-0.022364,21.42,21.91,7641118,20170302
300436,20170301,-0.024195,48.8,50.01,2277514,20170302
300061,20170301,-0.042206,22.92,23.93,2420941,20170302
300073,20170302,0.099925,58.89,53.54,21903717,20170303
300073,20170302,0.099925,58.89,53.54,21903717,20170303
300450,20170302,0.080056,38.72,35.85,19953322,20170303
300014,20170302,0.068666,35.64,33.35,37049209,20170303
300014,20170302,0.068666,35.64,33.35,37049209,20170303
300014,20170302,0.068666,35.64,33.35,37049209,20170303
300014,20170302,0.068666,35.64,33.35,37049209,20170303
300595,20170302,0.047718,121.2,115.68,2794764,20170303
300373,20170302,0.043339,19.5,18.69,6608948,20170303
300136,20170302,0.038448,29.98,28.87,15828301,20170303
300236,20170302,0.033582,36.01,34.84,5811813,20170303
300236,20170302,0.033582,36.01,34.84,5811813,20170303
300233,20170302,0.02856,24.85,24.16,2274326,20170303
300284,20170302,0.027486,20.56,20.01,4119602,20170303
300284,20170302,0.027486,20.56,20.01,4119602,20170303
300410,20170302,0.024994,45.11,44.01,2639508,20170303
300316,20170302,0.017516,12.78,12.56,4344950,20170303
300394,20170302,0.012609,31.32,30.93,1292487,20170303
300183,20170302,0.011007,24.8,24.53,3031219,20170303
300334,20170302,0.011002,17.46,17.27,1938956,20170303
300351,20170302,0.009717,23.9,23.67,1779120,20170303
300567,20170302,0.008201,83.6,82.92,913143,20170303
300145,20170302,0.005622,26.83,26.68,4139051,20170303
300003,20170302,0.002902,17.28,17.23,4501214,20170303
300172,20170302,0.002773,10.85,10.82,9751767,20170303
300144,20170302,0.002358,21.25,21.2,6213093,20170303
300269,20170302,0.002152,23.28,23.23,1598075,20170303
300049,20170302,0.001936,20.7,20.66,1576468,20170303
300203,20170302,0.000667,30,29.98,5996079,20170303
300185,20170302,0,3.13,3.13,23565350,20170303
300124,20170302,-0.000456,21.9,21.91,7807097,20170303
300124,20170302,-0.000456,21.9,21.91,7807097,20170303
300227,20170302,-0.002528,23.67,23.73,3371013,20170303
300034,20170302,-0.003707,21.5,21.58,5287371,20170303
300603,20170303,0.1,48.4,44,16625363,20170306
300424,20170303,0.090608,62.47,57.28,6220359,20170306
300424,20170303,0.090608,62.47,57.28,6220359,20170306
300365,20170303,0.053947,40.05,38,2950829,20170306
300365,20170303,0.053947,40.05,38,2950829,20170306
300115,20170303,0.041204,29.06,27.91,11090413,20170306
300228,20170303,0.029682,14.57,14.15,12713450,20170306
300537,20170303,0.02764,43.5,42.33,4268589,20170306
300050,20170303,0.022594,12.22,11.95,5037161,20170306
300408,20170303,0.018418,18.8,18.46,16089394,20170306
300129,20170303,0.017222,8.86,8.71,6252517,20170306
300562,20170303,0.014779,138.01,136,2654982,20170306
300144,20170303,0.010824,21.48,21.25,8235245,20170306
300144,20170303,0.010824,21.48,21.25,8235245,20170306
300338,20170303,0.010101,23,22.77,834740,20170306
300039,20170303,0.009662,10.45,10.35,6287701,20170306
300456,20170303,0.00938,49.5,49.04,1828499,20170306
300282,20170303,0.008568,28.25,28.01,2584792,20170306
300282,20170303,0.008568,28.25,28.01,2584792,20170306
300014,20170303,0.008137,35.93,35.64,32149613,20170306
300393,20170303,0.00302,56.47,56.3,965441,20170306
300016,20170303,0.001093,18.32,18.3,3932792,20170306
300004,20170303,-0.003272,15.23,15.28,5068059,20170306
300482,20170303,0.012397,73.5,72.6,577192,20170306
300144,20170303,0.010824,21.48,21.25,8235245,20170306
300166,20170303,0.008954,21.41,21.22,10521374,20170306
300219,20170306,0.040366,13.66,13.13,14471238,20170307
300545,20170306,0.037307,68.4,65.94,2666062,20170307
300144,20170306,0.027467,22.07,21.48,13509201,20170307
300458,20170306,0.015138,78.46,77.29,2567020,20170307
300197,20170306,0.009291,11.95,11.84,13622863,20170307
300130,20170306,0.00739,25.9,25.71,4977275,20170307
300098,20170306,0.004474,13.47,13.41,19155150,20170307
300433,20170306,0.002547,31.49,31.41,8377255,20170307
300581,20170306,0.000158,126.8,126.78,3177990,20170307
300425,20170306,-0.000352,28.39,28.4,1496731,20170307
300365,20170306,-0.001248,40,40.05,2175393,20170307
300124,20170306,-0.003076,22.69,22.76,12406076,20170307
300183,20170306,-0.006233,25.51,25.67,5257866,20170307
300014,20170306,-0.009741,35.58,35.93,20196024,20170307
300137,20170306,-0.012555,15.73,15.93,11810261,20170307
300137,20170306,-0.012555,15.73,15.93,11810261,20170307
300347,20170306,-0.014493,26.52,26.91,1948944,20170307
300073,20170306,-0.023212,57.65,59.02,15567498,20170307
300073,20170306,-0.023212,57.65,59.02,15567498,20170307
300424,20170306,-0.040179,59.96,62.47,3302473,20170307
300116,20170307,0.056331,21.19,20.06,21060312,20170308
300335,20170307,0.00791,17.84,17.7,2177058,20170308
300145,20170307,0.007726,27.39,27.18,4403868,20170308
300450,20170307,0.002911,37.9,37.79,9938892,20170308
300562,20170307,0.000438,137.15,137.09,1199000,20170308
300338,20170307,0.000431,23.21,23.2,888706,20170308
300590,20170307,-0.000388,77.28,77.31,2751152,20170308
300365,20170307,-0.00475,39.81,40,1390107,20170308
300169,20170307,-0.005259,11.35,11.41,3464679,20170308
300407,20170307,-0.009767,18.25,18.43,1305895,20170308
300137,20170307,-0.010807,15.56,15.73,7088170,20170308
300447,20170307,-0.020116,50.66,51.7,2558968,20170308
300199,20170307,-0.022527,17.79,18.2,6818726,20170308
300193,20170307,-0.029879,10.39,10.71,10663953,20170308
300258,20170308,0.029164,15.88,15.43,3357016,20170309
300050,20170308,0.021757,12.68,12.41,8914390,20170309
300482,20170308,0.018168,77.9,76.51,1453330,20170309
300238,20170308,-0.005646,31.7,31.88,2554740,20170309
300444,20170308,-0.006356,23.45,23.6,2339228,20170309
300576,20170308,-0.010417,47.5,48,2646676,20170309
300303,20170308,-0.010787,9.17,9.27,6830239,20170309
300199,20170308,-0.011804,17.58,17.79,4410394,20170309
300144,20170308,-0.016279,21.15,21.5,12363448,20170309
300144,20170308,-0.016279,21.15,21.5,12363448,20170309
300144,20170308,-0.016279,21.15,21.5,12363448,20170309
300059,20170308,-0.016656,15.94,16.21,36389073,20170309
300159,20170308,-0.018036,14.7,14.97,9239258,20170309
300462,20170308,-0.022887,33.3,34.08,3225435,20170309
300094,20170308,-0.029106,9.34,9.62,11564240,20170309
300308,20170309,0.100096,34.29,31.17,9638255,20170310
300450,20170309,0.072539,41.4,38.6,19954663,20170310
300450,20170309,0.072539,41.4,38.6,19954663,20170310
300450,20170309,0.072539,41.4,38.6,19954663,20170310
300450,20170309,0.072539,41.4,38.6,19954663,20170310
300450,20170309,0.072539,41.4,38.6,19954663,20170310
300450,20170309,0.072539,41.4,38.6,19954663,20170310
300294,20170309,0.015742,61.3,60.35,1945006,20170310
300136,20170309,0.009401,32.21,31.91,8882222,20170310
300021,20170309,0.00309,19.48,19.42,13706956,20170310
300482,20170309,-0.000128,77.89,77.9,747652,20170310
300612,20170309,-0.004695,84.8,85.2,4623682,20170310
